particle_id,x,y,mass
   0, 671202.86, 860262.28,   1535.07
   1, 751741.51, 944245.33,   4139.68
   2, 617881.75, 822045.78,    378.32
   3, 326634.13, 399555.28,  10777.73
   4, 138809.49, 637429.54,   6665.34
   5, 510561.02, 527235.07,   1917.31
   6, 655697.03, 216263.16,   3357.02
   7, 908851.62, 387378.02,   1258.53
   8, 783033.27, 249961.77,   3049.66
   9, 937665.00, 963794.57,   3255.37
  10, 137748.86, 650847.94,   1561.59
  11, 858021.33, 597564.54,   1790.72
  12, 924640.11, 458936.50,   2766.56
  13, 453733.47, 745761.08,   3712.18
  14, 654390.08, 441812.71,   1833.45
  15, 248742.68, 236271.43,   4652.32
  16, 257539.59, 693975.48,   1921.71
  17, 527268.71, 327490.13,   3009.44
  18, 267991.46, 303191.93,    874.58
  19, 578660.87, 796610.46,   2515.53
  20, 779115.25, 848249.37,   1223.69
  21, 269608.73, 282334.45,   1217.55
  22, 626969.65, 386763.78,    944.83
  23, 424496.64, 164014.98,    112.99
  24, 360194.62, 324442.78,     77.43
  25, 172206.11, 698115.45,    644.41
