particle_id,x,y,mass
   0, 631649.70, 858004.39,   1535.07
   1, 808363.73, 887962.35,   4139.68
   2, 654411.21, 839748.70,    378.32
   3, 276851.26, 393533.88,   8036.12
   4, 149203.70, 673675.24,   6665.34
   5, 499076.15, 552757.89,   1917.31
   6, 648683.79, 255769.12,   3357.02
   7, 941341.73, 327634.22,   1180.22
   8, 759107.39, 215038.31,   3049.66
   9, 871836.15, 989469.08,   3255.37
  10, 132974.85, 562429.41,   1561.59
  11, 938881.74, 637775.76,   1790.72
  12, 912502.75, 499394.43,   2766.56
  13, 438070.12, 779520.32,   3712.18
  14, 640002.59, 486939.97,   1833.45
  15, 218903.11, 186306.70,   3747.41
  16, 163115.08, 597410.70,   1921.71
  17, 565584.77, 289678.05,   3009.44
  18, 935321.88, 385282.64,     78.31
  19, 363447.55, 351017.45,    874.58
  20, 637578.88, 742083.57,   2515.53
  21, 763115.83, 837887.72,    904.96
  22, 353120.53, 418499.65,   2741.61
  23, 320943.35, 196648.32,   1217.55
  24, 673779.16, 408624.97,    944.83
  25, 726080.07, 874247.82,    318.73
  26, 322292.22, 264038.19,    112.99
  27, 407984.34, 389989.61,     77.43
  28, 288537.50, 206322.10,    904.91
  29, 155156.93, 801190.37,    644.41
