particle_id,x,y,mass
   0, 621725.39, 843969.57,   1497.08
   1, 915960.39, 666376.50,   2465.58
   2, 597356.94, 740015.43,    378.32
   3, 218872.18, 414799.61,   2585.15
   4,  66753.24, 733626.63,   3692.35
   5, 391508.08, 645492.32,    822.87
   6, 567961.27, 374861.40,   1284.36
   7, 978094.30,  68220.73,   1180.22
   8, 636053.17, 111640.53,   2675.98
   9, 538223.33, 906025.21,     17.82
  10, 266927.05, 270108.73,     96.17
  11, 842166.88, 817198.73,    516.86
  12, 769246.77, 662506.30,   2335.67
  13, 342555.03, 901017.62,   1330.21
  14, 570004.24, 580384.51,   1833.45
  15,  51954.49,  74250.87,   1800.60
  16, 845488.76, 645986.78,   1674.10
  17,  66509.49, 350855.94,   1921.71
  18, 524942.56, 940142.21,   1256.22
  19, 790773.81, 325193.74,   1032.85
  20, 257015.29, 537868.58,   2403.91
  21, 172719.06, 671797.61,    892.00
  22, 989256.82, 396457.04,     78.31
  23, 277489.55, 369696.54,    874.58
  24, 955804.97, 596262.51,   2515.53
  25, 811501.38, 953560.44,    904.96
  26, 200193.43, 357540.38,    903.81
  27, 482604.73, 635993.75,   1094.44
  28, 444079.64, 438009.91,    158.14
  29,  73169.69, 619559.70,     28.44
  30, 741402.15, 287951.69,   1305.75
  31, 312835.26, 100076.51,    536.23
  32, 354594.46,  63061.64,    681.33
  33, 408994.63, 778864.61,   1503.92
  34, 740421.12, 481969.01,    944.83
  35, 144434.51, 688145.33,    693.55
  36, 419313.27, 873314.36,    878.05
  37, 215670.13, 331562.06,   2143.25
  38, 625239.14, 896299.27,     37.99
  39, 517959.69, 937290.53,   1981.34
  40, 759431.01, 274660.99,    670.85
  41, 165801.62, 730976.25,   1128.28
  42, 712226.40, 950332.36,    318.73
  43, 161715.11, 263704.62,   1465.42
  44, 933725.35, 832804.21,     88.74
  45, 420438.88, 403489.11,   2583.47
  46, 703841.58, 168214.27,    373.68
  47, 295634.28, 636042.77,    112.99
  48, 382108.15, 299527.38,     77.43
  49, 185551.47, 106716.70,   1946.81
  50, 927334.11, 807094.95,   1185.12
  51, 611346.59, 230752.37,    853.03
  52,  51615.52, 854036.28,    230.72
  53, 611802.75, 225645.10,   1219.63
  54, 531957.86, 243375.40,    904.91
  55, 897803.22, 640633.28,    430.89
  56, 127127.68, 969444.08,    644.41
