particle_id,x,y,mass
   0, 714335.99, 875058.65,   1535.07
   1, 691560.72, 989233.41,   4139.68
   2, 569936.67, 752153.96,    378.32
   3, 352931.05, 409346.69,  10777.73
   4, 170931.22, 623437.56,   6665.34
   5, 511206.48, 485305.08,   1917.31
   6, 656764.80, 186929.75,   3357.02
   7, 899847.65, 468990.07,   1258.53
   8, 788502.98, 291815.58,   3049.66
   9, 997411.81, 929708.04,   3255.37
  10,  48182.18, 672692.95,   1561.59
  11, 763823.89, 548373.31,   1790.72
  12, 908997.81, 405934.77,   2766.56
  13, 464457.66, 699724.88,   3712.18
  14, 649032.89, 372582.74,   1833.45
  15, 240529.40, 329911.30,   4652.32
  16, 447037.08, 722689.29,   1921.71
  17, 477371.28, 372990.70,   3009.44
  18, 297060.24, 213019.93,   2092.13
  19, 518107.67, 853465.89,   2515.53
  20, 794771.59, 879904.86,   1223.69
  21, 567032.74, 377047.76,    944.83
  22, 521149.23,  74040.37,    112.99
  23, 217109.53, 343295.03,     77.43
  24,  77779.13, 596449.05,    644.41
