particle_id,x,y,mass
   0, 623555.07, 845852.00,   1497.08
   1, 944051.21, 673842.50,   2465.58
   2, 585187.00, 738955.94,    378.32
   3, 224228.08, 422927.77,   1144.66
   4,  49467.52, 784588.02,   1407.57
   5, 379916.09, 659428.85,    822.87
   6, 567242.58, 384922.24,   1284.36
   7, 954800.20,   8474.37,   1180.22
   8, 651245.05, 118933.15,   2147.62
   9, 445328.43, 952223.67,     17.82
  10, 288765.82, 229152.47,     96.17
  11, 831499.05, 830248.78,    516.86
  12, 748985.49, 671746.03,   2335.67
  13, 328095.12, 911109.20,   1330.21
  14, 559550.80, 577986.77,    893.55
  15,  41036.85,  38922.85,    661.95
  16, 796841.55, 619286.93,     93.47
  17,  43705.80, 353392.86,   1921.71
  18, 521565.79, 961455.00,   1256.22
  19, 810763.44, 309113.73,    279.95
  20, 269753.38, 524355.71,    469.21
  21, 833445.86, 602198.30,   1580.64
  22, 791825.51, 352748.44,    300.54
  23, 196139.64, 676654.87,    892.00
  24, 296282.84, 551277.79,    989.56
  25, 994464.39, 391715.74,     78.31
  26, 261739.72, 445273.14,    874.58
  27, 608429.02,  38410.97,     95.24
  28, 979144.03, 535773.33,    890.20
  29, 973524.17, 594574.36,   1027.33
  30, 811528.36, 970052.78,    566.19
  31, 256519.62, 300095.16,    903.81
  32, 479561.34, 643996.58,   1094.44
  33, 456314.75, 488195.74,    158.14
  34,  54901.33, 587065.04,     28.44
  35, 743163.75, 288135.28,   1305.75
  36, 297171.44, 103758.91,    536.23
  37, 220846.86, 391624.44,   1440.49
  38, 361363.92,  46172.68,    681.33
  39, 426728.27, 764248.68,    248.57
  40,  56003.53, 698989.37,   2221.05
  41, 745988.38, 487111.19,    882.06
  42, 134241.79, 646792.66,    693.55
  43, 405095.55, 867469.69,    878.05
  44, 186224.96, 288188.01,   2143.25
  45, 552254.89, 611291.28,    939.89
  46, 627298.79, 933057.99,     37.99
  47, 478166.14, 914419.51,   1981.34
  48, 793607.23, 246217.00,    670.85
  49, 211661.66, 769060.51,    434.13
  50, 704974.32, 967962.28,    318.73
  51, 109320.84, 243832.18,   1465.42
  52, 394154.74, 789535.87,   1255.35
  53, 766219.15, 520847.26,     62.77
  54, 955262.64, 893570.22,     88.74
  55, 162067.29, 758628.90,    694.15
  56, 448524.95, 422690.23,    600.56
  57, 734975.67, 170218.06,    152.93
  58, 819302.51, 971355.34,    338.77
  59, 296860.65, 663786.45,    112.99
  60, 382002.18, 274606.42,     77.43
  61,  30676.64,  88912.51,   1138.65
  62, 753428.45, 179085.54,    220.75
  63, 179501.68,  93672.76,   1946.81
  64, 825973.02, 359235.19,    452.36
  65,  40053.25, 668375.92,     10.05
  66, 944909.58, 824854.57,   1185.12
  67, 238363.42, 568875.64,    945.15
  68, 984644.69, 509879.09,    598.00
  69, 407968.24, 404070.92,   1205.65
  70, 628274.60, 276913.72,    853.03
  71,  29712.50, 819760.37,     53.68
  72,  39337.66, 882512.05,    230.72
  73, 589719.05, 221222.14,   1219.63
  74, 408078.07, 359361.14,    777.26
  75, 520551.58, 254946.20,    101.56
  76, 872701.40, 651998.20,    430.89
  77, 493525.47, 244204.54,    803.35
  78, 631111.90, 105698.34,    433.11
  79, 127805.30, 981337.99,    644.41
