particle_id,x,y,mass
   0, 785319.18, 960416.18,   2758.76
   1, 544188.02, 902350.47,   4139.68
   2, 315003.68, 512569.27,    378.32
   3, 416043.53, 589078.63,  10777.73
   4, 352681.63, 531502.27,   6665.34
   5, 223832.25, 333295.57,   1917.31
   6, 617503.28, 166214.50,   3357.02
   7, 926229.14, 582851.08,   1258.53
   8, 791890.16, 359483.37,   3049.66
   9, 827330.61, 835844.55,   3255.37
  10, 467627.88, 438337.39,   1561.59
  11, 478092.42, 385383.78,   1790.72
  12, 697231.70, 332886.19,   2766.56
  13, 423080.66, 581789.92,   3712.18
  14, 597908.48, 156351.76,   1833.45
  15, 338851.88, 617877.68,   4652.32
  16, 917210.00, 549123.39,   1921.71
  17, 366078.13, 121735.12,   3009.44
  18, 518878.71, 208593.91,   2092.13
  19, 376540.29, 937472.20,   2515.53
  20, 368402.18, 495530.84,    944.83
  21, 760355.87, 128420.67,    112.99
  22,  35766.32, 929268.48,     77.43
  23, 176322.44, 575061.13,    644.41
