particle_id,x,y,mass
   0, 649459.43, 854811.29,   1535.07
   1, 782847.09, 914620.40,   4139.68
   2, 631923.14, 857313.11,    378.32
   3, 305987.58, 393744.59,   8036.12
   4, 157936.14, 655565.03,   6665.34
   5, 504932.43, 542301.60,   1917.31
   6, 652229.39, 236556.15,   3357.02
   7, 927820.73, 354438.40,   1180.22
   8, 772074.59, 229924.56,   3049.66
   9, 903455.09, 979258.52,   3255.37
  10, 138457.13, 584519.45,   1561.59
  11, 903207.87, 620022.22,   1790.72
  12, 918996.75, 481357.74,   2766.56
  13, 444767.47, 765252.44,   3712.18
  14, 647828.95, 469087.00,   1833.45
  15, 236925.12, 207701.15,   4652.32
  16, 152010.19, 662147.31,   1921.71
  17, 547895.12, 307023.88,   3009.44
  18, 925793.32, 374545.25,     78.31
  19, 346338.93, 383347.98,    874.58
  20, 611114.69, 765526.61,   2515.53
  21, 771434.83, 836355.87,    904.96
  22, 311894.95, 405119.31,   2741.61
  23, 303855.25, 234931.35,   1217.55
  24, 654445.57, 397701.82,    944.83
  25, 742657.70, 863962.07,    318.73
  26, 372376.28, 217059.29,    112.99
  27, 396731.90, 355883.84,     77.43
  28, 162285.54, 761741.05,    644.41
