particle_id,x,y,mass
   0, 686572.38, 863661.65,   1535.07
   1, 729853.97, 962552.06,   4139.68
   2, 606265.09, 794643.29,    378.32
   3, 337029.69, 404366.16,  10777.73
   4, 148204.07, 634929.85,   6665.34
   5, 512770.29, 514328.67,   1917.31
   6, 657289.31, 204211.93,   3357.02
   7, 895297.13, 415044.24,   1258.53
   8, 787294.88, 264838.31,   3049.66
   9, 959953.88, 951896.04,   3255.37
  10,  61780.99, 664348.68,   1561.59
  11, 824849.87, 580710.03,   1790.72
  12, 925956.91, 440816.99,   2766.56
  13, 459673.92, 730381.68,   3712.18
  14, 655462.33, 418560.11,   1833.45
  15, 256955.49, 269569.69,   4652.32
  16, 324187.07, 706518.35,   1921.71
  17, 511348.61, 342628.95,   3009.44
  18, 245178.83, 253831.71,   2092.13
  19, 556415.39, 819063.98,   2515.53
  20, 787139.13, 857804.33,   1223.69
  21, 606117.10, 381868.14,    944.83
  22, 459647.34, 129710.92,    112.99
  23, 322350.17, 315952.73,     77.43
  24, 169395.31, 633810.36,    644.41
