particle_id,x,y,mass
   0, 634271.43, 856742.65,   1535.07
   1, 802455.15, 894269.79,   4139.68
   2, 654051.64, 846825.07,    378.32
   3, 282393.53, 393125.56,   8036.12
   4, 151586.52, 670474.90,   6665.34
   5, 500511.51, 550381.97,   1917.31
   6, 649649.39, 251120.32,   3357.02
   7, 938370.07, 333783.93,   1180.22
   8, 762450.51, 218330.47,   3049.66
   9, 879490.04, 987399.36,   3255.37
  10, 133588.54, 566350.03,   1561.59
  11, 930684.24, 633644.88,   1790.72
  12, 914120.21, 495169.10,   2766.56
  13, 439582.43, 776330.06,   3712.18
  14, 641943.12, 483071.72,   1833.45
  15, 223363.37, 191100.24,   3747.41
  16, 159375.93, 608619.14,   1921.71
  17, 561214.79, 293822.01,   3009.44
  18, 933193.07, 383391.38,     78.31
  19, 361381.32, 357036.49,    874.58
  20, 631453.62, 747356.12,   2515.53
  21, 764704.83, 836656.27,    904.96
  22, 346514.57, 417390.26,   2741.61
  23, 317891.12, 205277.17,   1217.55
  24, 669572.58, 406022.12,    944.83
  25, 728969.44, 871877.88,    318.73
  26, 334756.35, 253197.06,    112.99
  27, 406768.53, 381868.21,     77.43
  28, 274907.66, 206355.52,    904.91
  29, 156728.22, 792694.17,    644.41
