particle_id,x,y,mass
   0, 621570.10, 843684.09,   1497.08
   1, 912310.46, 663950.29,   2465.58
   2, 598584.32, 740263.74,    378.32
   3, 215787.23, 412942.82,   2585.15
   4,  68711.27, 733300.36,   3692.35
   5, 392941.80, 643917.26,    822.87
   6, 568369.55, 373772.66,   1284.36
   7, 980037.58,  74853.86,   1180.22
   8, 635085.72, 112221.55,   2675.98
   9, 544399.17, 912042.20,     17.82
  10, 263697.65, 275097.47,     96.17
  11, 843569.61, 815319.73,    516.86
  12, 772438.28, 661285.14,   2335.67
  13, 344136.57, 899552.18,   1330.21
  14, 571408.59, 579089.18,   1833.45
  15,  54166.33,  75080.49,   1800.60
  16, 846887.41, 650449.05,   1674.10
  17,  69248.63, 350771.58,   1921.71
  18, 532415.79, 943097.16,   3237.56
  19, 787472.89, 322735.67,   1032.85
  20, 255749.81, 536270.73,   2403.91
  21, 168194.66, 672740.43,    892.00
  22, 988561.53, 396750.67,     78.31
  23, 283706.14, 365444.49,    874.58
  24, 952489.08, 601391.15,   2515.53
  25, 811282.38, 951664.47,    904.96
  26, 202726.39, 371899.94,    903.81
  27, 483021.67, 634839.66,   1094.44
  28, 442004.88, 432103.41,    158.14
  29,  75348.06, 623588.89,     28.44
  30, 743660.60, 286273.08,   1305.75
  31, 314883.34,  99422.01,    536.23
  32, 353588.18,  65229.57,    681.33
  33, 409649.56, 779032.34,   1503.92
  34, 739730.52, 480947.63,    944.83
  35, 147181.56, 693175.42,    693.55
  36, 420479.34, 873440.00,    878.05
  37, 215009.18, 333367.85,   2143.25
  38, 624989.36, 890985.69,     37.99
  39, 751717.61, 281058.91,    670.85
  40, 163166.70, 726380.78,   1128.28
  41, 713058.38, 948212.37,    318.73
  42, 166972.43, 266534.74,   1465.42
  43, 930224.66, 822524.10,     88.74
  44, 420427.17, 404607.15,   2583.47
  45, 698855.42, 167382.52,    373.68
  46, 295303.75, 632600.96,    112.99
  47, 381780.51, 302103.00,     77.43
  48, 186066.18, 108014.69,   1946.81
  49, 925107.28, 804963.27,   1185.12
  50, 611589.08, 228189.51,   2072.66
  51,  53130.80, 850435.88,    230.72
  52, 536187.69, 243308.81,    904.91
  53, 904065.36, 643412.47,    430.89
  54, 127222.38, 967995.54,    644.41
