particle_id,x,y,mass
   0, 616581.66, 846375.46,   1535.07
   1, 935330.86, 704780.20,   2465.58
   2, 615352.41, 749675.22,    378.32
   3, 194414.02, 399734.68,   5632.21
   4, 112082.29, 715590.90,   6434.62
   5, 420849.52, 618954.91,    822.87
   6, 578957.29, 356471.29,   1284.36
   7, 997998.46, 157722.23,   1180.22
   8, 620251.68, 148857.52,   2675.98
   9, 643747.61, 978366.57,   3255.37
  10, 180488.94, 392649.33,     96.17
  11, 884164.40, 771045.99,   1790.72
  12, 844383.06, 641903.51,   2766.56
  13, 370772.15, 870356.50,   1330.21
  14, 591094.23, 559096.61,   1833.45
  15,  92161.14,  90695.33,   1800.60
  16, 879001.19, 710506.90,   1674.10
  17, 124183.91, 355783.94,   1921.71
  18, 727887.97, 291792.05,   3009.44
  19, 237279.17, 501064.41,   2403.91
  20, 976693.75, 398689.11,     78.31
  21, 329327.24, 322232.02,    874.58
  22, 827466.77, 619434.65,   2515.53
  23, 802800.99, 920923.86,    904.96
  24, 487811.06, 614293.52,   1094.44
  25, 419185.18, 412971.41,   2741.61
  26, 338466.74,  98432.80,   1217.55
  27, 418689.97, 787021.79,   1503.92
  28, 732069.25, 466042.90,    944.83
  29, 426355.32, 864988.79,    878.05
  30, 720988.13, 914967.25,    318.73
  31, 239804.56, 348620.95,   1465.42
  32, 622231.43, 124160.19,    373.68
  33, 282493.82, 571824.52,    112.99
  34, 371000.16, 349230.58,     77.43
  35, 189373.86, 126280.37,   1946.81
  36, 614774.70, 212305.35,   2072.66
  37,  83624.90, 775819.26,    230.72
  38, 629183.86, 199333.82,    904.91
  39, 130637.91, 940337.69,    644.41
