particle_id,x,y,mass
   0, 621782.03, 844113.32,   1497.08
   1, 917620.68, 667295.61,   2465.58
   2, 596784.48, 739906.66,    378.32
   3, 220284.42, 415499.27,   2585.15
   4,  65878.50, 733761.91,   3692.35
   5, 390857.11, 646209.82,    822.87
   6, 567786.08, 375369.45,   1284.36
   7, 977170.48,  65081.25,   1180.22
   8, 636511.42, 111427.98,   2675.98
   9, 535032.13, 903779.67,     17.82
  10, 268388.26, 267823.53,     96.17
  11, 841545.22, 818036.73,    516.86
  12, 767853.34, 663063.64,   2335.67
  13, 341816.84, 901673.50,   1330.21
  14, 569349.23, 580985.77,   1833.45
  15,  50944.97,  73874.86,   1800.60
  16, 844888.43, 643919.72,   1674.10
  17,  65261.32, 350910.66,   1921.71
  18, 524638.22, 941236.12,   1256.22
  19, 792197.28, 326242.52,   1032.85
  20, 257598.72, 538582.86,   2403.91
  21, 174638.87, 671568.99,    892.00
  22, 989570.39, 396310.89,     78.31
  23, 274365.89, 371778.29,    874.58
  24, 957283.65, 593943.94,   2515.53
  25, 811597.48, 954433.58,    904.96
  26, 199423.58, 350333.01,    903.81
  27, 482411.44, 636510.70,   1094.44
  28, 444782.16, 440424.03,    158.14
  29,  72182.55, 617758.43,     28.44
  30, 740786.41, 288468.04,   1305.75
  31, 311918.69, 100354.08,    536.23
  32, 355034.53,  62085.76,    681.33
  33, 408681.30, 778795.86,   1503.92
  34, 740745.14, 482432.99,    944.83
  35, 143323.49, 685835.28,    693.55
  36, 418739.36, 873219.93,    878.05
  37, 215828.62, 331058.36,   2143.25
  38, 625310.72, 898652.40,     37.99
  39, 513084.42, 934267.87,   1981.34
  40, 762252.35, 272296.44,    670.85
  41, 166922.92, 732968.81,   1128.28
  42, 711846.20, 951301.52,    318.73
  43, 159238.29, 262422.17,   1465.42
  44, 935192.07, 837053.36,     88.74
  45, 420444.08, 402992.56,   2583.47
  46, 706089.02, 168607.98,    373.68
  47, 295771.19, 637605.51,    112.99
  48, 382235.24, 298332.02,     77.43
  49, 185297.43, 106108.66,   1946.81
  50, 928350.40, 808088.17,   1185.12
  51, 613254.71, 236140.37,    853.03
  52,  50926.46, 855661.32,    230.72
  53, 610053.06, 223313.41,   1219.63
  54, 530062.82, 243399.08,    904.91
  55, 895373.17, 639954.08,    430.89
  56, 127091.08, 970095.34,    644.41
