particle_id,x,y,mass
   0, 779461.29, 946048.94,   2758.76
   1, 574159.67, 928400.50,   4139.68
   2, 331059.13, 611427.58,    378.32
   3, 406076.15, 526340.12,  10777.73
   4, 274026.52, 553610.51,   6665.34
   5, 313170.72, 352131.20,   1917.31
   6, 634947.34, 158637.24,   3357.02
   7, 929708.59, 561161.72,   1258.53
   8, 786765.89, 366712.53,   3049.66
   9, 870439.30, 853771.44,   3255.37
  10, 438900.34, 534165.67,   1561.59
  11, 543841.61, 421995.97,   1790.72
  12, 757134.17, 324510.32,   2766.56
  13, 451727.96, 636505.98,   3712.18
  14, 599337.50, 213727.04,   1833.45
  15, 317082.07, 564329.58,   4652.32
  16, 822995.90, 589011.39,   1921.71
  17, 360081.72, 208297.58,   3009.44
  18, 470292.25, 200857.23,   2092.13
  19, 401338.54, 923040.86,   2515.53
  20, 407476.08, 436596.51,    944.83
  21, 714990.39,  78547.79,    112.99
  22,   7156.55, 922843.98,     77.43
  23, 116160.20, 580563.78,    644.41
