particle_id,x,y,mass
   0, 621538.04, 843645.09,   1497.08
   1, 911714.47, 663487.55,   2465.58
   2, 598780.57, 740305.58,    378.32
   3, 215284.39, 412586.34,   2585.15
   4,  69034.17, 733242.97,   3692.35
   5, 393175.77, 643661.20,    822.87
   6, 568438.81, 373598.73,   1284.36
   7, 980343.54,  75901.86,   1180.22
   8, 634932.32, 112333.28,   2675.98
   9, 545301.17, 913187.09,     17.82
  10, 263169.47, 275906.67,     96.17
  11, 843802.92, 815008.99,    516.86
  12, 772975.07, 661087.46,   2335.67
  13, 344389.21, 899310.69,   1330.21
  14, 571633.04, 578881.39,   1833.45
  15,  54525.66,  75216.01,   1800.60
  16, 847127.98, 651164.07,   1674.10
  17,  69694.70, 350762.37,   1921.71
  18, 533821.98, 943718.87,   3237.56
  19, 786911.51, 322314.69,   1032.85
  20, 255545.64, 536007.15,   2403.91
  21, 167419.55, 672960.53,    892.00
  22, 988447.64, 396795.17,     78.31
  23, 284644.15, 364788.85,    874.58
  24, 951938.86, 602232.03,   2515.53
  25, 811245.54, 951358.57,    904.96
  26, 203204.57, 374122.79,    903.81
  27, 483088.44, 634649.76,   1094.44
  28, 441582.01, 431047.79,    158.14
  29,  75704.24, 624254.54,     28.44
  30, 744284.88, 285839.89,   1305.75
  31, 315221.95,  99309.13,    536.23
  32, 353418.76,  65586.05,    681.33
  33, 409752.13, 779061.74,   1503.92
  34, 739620.67, 480781.20,    944.83
  35, 147671.34, 693987.42,    693.55
  36, 420661.49, 873453.14,    878.05
  37, 214881.52, 333728.83,   2143.25
  38, 624930.07, 890102.90,     37.99
  39, 749992.18, 282430.50,    670.85
  40, 162712.25, 725597.62,   1128.28
  41, 713193.42, 947868.46,    318.73
  42, 167805.54, 266996.70,   1465.42
  43, 929599.67, 820671.37,     88.74
  44, 420426.36, 404793.42,   2583.47
  45, 698033.98, 167252.32,    373.68
  46, 295246.14, 632039.65,    112.99
  47, 381721.08, 302516.35,     77.43
  48, 186144.64, 108221.38,   1946.81
  49, 924746.84, 804627.18,   1185.12
  50, 611665.25, 227895.57,   2072.66
  51,  53377.72, 849845.68,    230.72
  52, 536891.64, 243294.28,    904.91
  53, 905218.96, 644113.00,    430.89
  54, 127239.49, 967757.65,    644.41
