particle_id,x,y,mass
   0, 615098.83, 851775.64,   1535.07
   1, 910211.56, 768511.93,   2465.58
   2, 624311.56, 761501.85,    378.32
   3, 184788.22, 404901.35,   5632.21
   4, 116877.09, 710646.73,   6665.34
   5, 446454.90, 603317.81,    822.87
   6, 588490.85, 343111.20,   1284.36
   7, 986929.14, 199910.62,   1180.22
   8, 630777.77, 196874.92,   2675.98
   9, 701703.70, 990463.52,   3255.37
  10, 252309.63, 436780.25,   1561.59
  11, 892477.53, 721783.24,   1790.72
  12, 870583.69, 597946.19,   2766.56
  13, 403610.96, 844470.06,   2208.26
  14, 601892.70, 545376.18,   1833.45
  15, 121721.88, 104793.21,   1800.60
  16, 895692.85, 746390.85,   1674.10
  17, 190583.54, 388524.21,   1921.71
  18, 702749.88, 286185.10,   3009.44
  19, 222339.14, 462451.66,   2403.91
  20, 968825.46, 398473.54,     78.31
  21, 343867.60, 312205.11,    874.58
  22, 769238.48, 647962.78,   2515.53
  23, 792307.48, 900571.99,    904.96
  24, 485666.74, 600511.63,   1094.44
  25, 411767.92, 415394.50,   2741.61
  26, 338767.34, 112073.49,   1217.55
  27, 422214.28, 798365.60,   1503.92
  28, 725659.24, 454589.48,    944.83
  29, 717576.10, 900027.59,    318.73
  30, 662494.97, 134248.45,    373.68
  31, 267499.15, 528129.38,    112.99
  32, 359589.79, 386110.46,     77.43
  33, 187884.15, 137766.10,   1946.81
  34, 637002.55, 190633.44,   2072.66
  35, 559382.54, 157923.14,    904.91
  36, 134163.31, 918018.13,    644.41
