particle_id,x,y,mass
   0, 775250.42, 931990.46,   2758.76
   1, 598237.90, 948780.96,   4139.68
   2, 389709.91, 632581.97,    378.32
   3, 400158.31, 484389.50,  10777.73
   4, 238323.91, 576323.91,   6665.34
   5, 387602.67, 366918.00,   1917.31
   6, 641636.69, 159927.64,   3357.02
   7, 927440.53, 543377.06,   1258.53
   8, 778547.90, 361136.98,   3049.66
   9, 902365.55, 869736.84,   3255.37
  10, 362837.46, 595508.84,   1561.59
  11, 595356.79, 450768.56,   1790.72
  12, 809120.72, 331224.36,   2766.56
  13, 458684.08, 659392.80,   3712.18
  14, 610297.32, 250247.27,   1833.45
  15, 287150.66, 505871.08,   4652.32
  16, 749496.57, 620369.26,   1921.71
  17, 358484.90, 279352.32,   3009.44
  18, 432322.83, 196071.97,   2092.13
  19, 423583.05, 911170.52,   2515.53
  20, 439100.05, 411804.25,    944.83
  21, 675219.93,  43054.26,    112.99
  22,  41979.68, 802385.21,     77.43
  23,  71276.49, 584388.78,    644.41
