particle_id,x,y,mass
   0, 777734.25, 940642.65,   2758.76
   1, 583764.19, 936638.70,   4139.68
   2, 354373.72, 622038.88,    378.32
   3, 404067.96, 508699.58,  10777.73
   4, 256792.50, 563917.33,   6665.34
   5, 342633.09, 358080.35,   1917.31
   6, 637886.15, 158567.74,   3357.02
   7, 929085.66, 554054.50,   1258.53
   8, 783601.28, 366984.66,   3049.66
   9, 883505.22, 860030.78,   3255.37
  10, 410527.71, 563675.60,   1561.59
  11, 564655.99, 433585.84,   1790.72
  12, 778269.49, 324560.49,   2766.56
  13, 455217.87, 646607.72,   3712.18
  14, 603537.77, 228957.53,   1833.45
  15, 306114.27, 539947.61,   4652.32
  16, 793645.75, 601654.41,   1921.71
  17, 359031.06, 236448.58,   3009.44
  18, 455134.22, 198616.14,   2092.13
  19, 409985.48, 918342.94,   2515.53
  20, 420926.24, 424420.99,    944.83
  21, 699377.16,  63798.85,    112.99
  22,  21004.34, 874713.00,     77.43
  23,  97912.14, 582142.26,    644.41
