particle_id,x,y,mass
   0, 700527.56, 868381.19,   1535.07
   1, 710510.51, 976763.97,   4139.68
   2, 589487.65, 772437.62,    378.32
   3, 345265.01, 407461.45,  10777.73
   4, 159888.53, 630861.68,   6665.34
   5, 512994.22, 500874.11,   1917.31
   6, 657493.45, 195000.42,   3357.02
   7, 892406.46, 445412.50,   1258.53
   8, 788782.07, 278404.02,   3049.66
   9, 979141.13, 940871.90,   3255.37
  10,   5695.88, 669232.57,   1561.59
  11, 794420.26, 564839.30,   1790.72
  12, 920761.55, 421934.75,   2766.56
  13, 463739.29, 715362.78,   3712.18
  14, 653225.96, 395751.06,   1833.45
  15, 246576.83, 300491.09,   4652.32
  16, 383758.86, 715969.38,   1921.71
  17, 495549.46, 357200.92,   3009.44
  18, 271280.44, 227417.57,   2092.13
  19, 537019.78, 837372.13,   2515.53
  20, 792100.00, 868380.11,   1223.69
  21, 587120.15, 379146.05,    944.83
  22, 490740.91, 100846.87,    112.99
  23, 283390.19, 315170.94,     77.43
  24, 117847.98, 601926.25,    644.41
