particle_id,x,y,mass
   0, 667874.03, 859607.67,   1535.07
   1, 756620.16, 939842.51,   4139.68
   2, 619400.32, 827914.09,    378.32
   3, 324185.58, 398291.38,  10777.73
   4, 138475.26, 641840.28,   6665.34
   5, 509836.89, 529833.56,   1917.31
   6, 655167.16, 219195.71,   3357.02
   7, 911987.44, 382008.98,   1258.53
   8, 781688.65, 246718.74,   3049.66
   9, 932560.47, 966353.62,   3255.37
  10, 149079.79, 631754.29,   1561.59
  11, 865249.81, 601211.76,   1790.72
  12, 923969.15, 462594.53,   2766.56
  13, 452319.14, 748986.12,   3712.18
  14, 653678.17, 446558.58,   1833.45
  15, 246420.03, 231046.81,   4652.32
  16, 242516.59, 690829.24,   1921.71
  17, 530608.55, 324254.14,   3009.44
  18, 275811.31, 325925.67,    874.58
  19, 583726.36, 791573.27,   2515.53
  20, 778170.75, 845487.75,    904.96
  21, 275976.21, 275183.78,   1217.55
  22, 631489.03, 388203.01,    944.83
  23, 771440.91, 854650.81,    318.73
  24, 416569.34, 171956.10,    112.99
  25, 367544.28, 328058.70,     77.43
  26, 170599.82, 709801.45,    644.41
