particle_id,x,y,mass
   0, 704306.07, 870005.97,   1535.07
   1, 705332.70, 980299.94,   4139.68
   2, 584408.84, 766827.15,    378.32
   3, 347357.17, 408081.20,  10777.73
   4, 162921.21, 628983.22,   6665.34
   5, 512725.41, 496889.57,   1917.31
   6, 657380.60, 192733.35,   3357.02
   7, 894061.44, 452701.93,   1258.53
   8, 788848.32, 282071.86,   3049.66
   9, 984179.72, 937855.90,   3255.37
  10,   8592.98, 670312.39,   1561.59
  11, 786127.68, 560422.28,   1790.72
  12, 917896.95, 417230.48,   2766.56
  13, 464450.12, 711106.90,   3712.18
  14, 652196.39, 389446.67,   1833.45
  15, 244410.60, 308457.81,   4652.32
  16, 400156.75, 718229.33,   1921.71
  17, 490936.71, 361317.91,   3009.44
  18, 278328.56, 222885.71,   2092.13
  19, 531836.96, 841937.62,   2515.53
  20, 793054.91, 871438.54,   1223.69
  21, 581870.03, 378529.23,    944.83
  22, 499047.51,  93382.40,    112.99
  23, 270951.09, 314775.23,     77.43
  24, 105905.44, 599985.69,    644.41
