particle_id,x,y,mass
   0, 616012.75, 847566.09,   1535.07
   1, 933180.54, 720963.24,   2465.58
   2, 617516.42, 752088.10,    378.32
   3, 191563.47, 401751.50,   5632.21
   4, 113103.77, 714600.28,   6434.62
   5, 426108.98, 615320.92,    822.87
   6, 581045.45, 353530.99,   1284.36
   7, 995403.89, 168054.06,   1180.22
   8, 615141.07, 158893.48,   2675.98
   9, 657986.09, 981835.58,   3255.37
  10, 202931.25, 420507.54,     96.17
  11, 881217.99, 762529.67,   1790.72
  12, 853693.36, 630890.96,   2766.56
  13, 376342.56, 864842.88,   1330.21
  14, 593713.14, 555996.91,   1833.45
  15,  98586.73,  93617.54,   1800.60
  16, 883476.03, 715537.46,   1674.10
  17, 135992.99, 358622.82,   1921.71
  18, 722348.85, 290673.95,   3009.44
  19, 234343.90, 493762.73,   2403.91
  20, 974882.05, 398720.16,     78.31
  21, 333153.84, 318850.09,    874.58
  22, 809781.85, 625670.62,   2515.53
  23, 800651.35, 916250.97,    904.96
  24, 487920.65, 611084.23,   1094.44
  25, 417657.94, 413653.36,   2741.61
  26, 338848.47, 101339.69,   1217.55
  27, 419860.63, 789298.35,   1503.92
  28, 730857.19, 463463.58,    944.83
  29, 424753.28, 862039.02,    878.05
  30, 720627.14, 910730.71,    318.73
  31, 246395.52, 367250.13,   1465.42
  32, 633979.31, 121373.66,    373.68
  33, 279076.02, 561667.33,    112.99
  34, 368101.95, 357637.37,     77.43
  35, 189334.05, 128961.04,   1946.81
  36, 622611.16, 212314.14,   2072.66
  37,  90886.70, 759180.44,    230.72
  38, 627172.05, 179567.69,    904.91
  39, 131406.83, 935415.85,    644.41
