particle_id,x,y,mass
   0, 637569.82, 855187.41,   1535.07
   1, 796513.39, 900540.12,   4139.68
   2, 651791.46, 854827.53,    378.32
   3, 288412.35, 392807.26,   8036.12
   4, 154020.20, 667142.48,   6665.34
   5, 501892.50, 548006.32,   1917.31
   6, 650503.96, 246572.45,   3357.02
   7, 935296.32, 339980.68,   1180.22
   8, 765581.83, 221742.85,   3049.66
   9, 886974.25, 985122.05,   3255.37
  10, 134691.26, 571082.44,   1561.59
  11, 922423.04, 629517.61,   1790.72
  12, 915684.91, 490964.98,   2766.56
  13, 441124.74, 773058.59,   3712.18
  14, 643823.98, 479045.97,   1833.45
  15, 228210.84, 196144.48,   3747.41
  16, 155327.75, 620587.39,   1921.71
  17, 557031.83, 297894.40,   3009.44
  18, 930997.79, 381282.73,     78.31
  19, 358494.52, 363834.82,    874.58
  20, 625303.07, 752735.49,   2515.53
  21, 766592.88, 835961.34,    904.96
  22, 338798.15, 415675.03,   2741.61
  23, 314192.72, 214107.20,   1217.55
  24, 665184.15, 403443.15,    944.83
  25, 732426.16, 869436.77,    318.73
  26, 346831.95, 242233.85,    112.99
  27, 404823.28, 373745.56,     77.43
  28, 260900.70, 206306.38,    904.91
  29, 158353.35, 783806.28,    644.41
