particle_id,x,y,mass
   0, 619174.71, 843658.02,   1535.07
   1, 924520.14, 643036.49,   2465.58
   2, 607250.01, 743206.30,    378.32
   3, 202161.73, 404601.97,   3488.96
   4,  87162.51, 728809.47,   3692.35
   5, 404865.06, 631667.78,    822.87
   6, 572637.34, 365872.84,   1284.36
   7, 992374.30, 118731.46,   1180.22
   8, 628743.98, 122404.04,   2675.98
   9, 589932.59, 962250.69,   3255.37
  10, 230738.07, 320718.32,     96.17
  11, 856408.69, 799120.88,    516.86
  12, 804197.33, 653354.07,   2335.67
  13, 355502.53, 886978.33,   1330.21
  14, 581409.25, 569491.78,   1833.45
  15,  71650.55,  81950.75,   1800.60
  16, 866313.26, 681899.04,   1674.10
  17,  92718.30, 351476.66,   1921.71
  18, 746312.27, 295350.56,   3009.44
  19, 246396.66, 521655.95,   2403.91
  20, 137613.49, 701205.14,   2713.82
  21, 982899.11, 398155.41,     78.31
  22, 312317.88, 339707.97,    874.58
  23, 901488.68, 637592.54,   2515.53
  24, 808577.28, 937027.14,    904.96
  25, 485831.18, 625217.89,   1094.44
  26, 423263.77, 409600.96,   2741.61
  27,  94074.63, 660791.29,     28.44
  28, 336236.96,  89612.22,   1217.55
  29, 413997.14, 781425.94,   1503.92
  30, 735723.65, 473953.41,    944.83
  31, 426392.21, 871719.61,    878.05
  32, 207889.97, 357939.46,   2143.25
  33, 718974.88, 931743.44,    318.73
  34, 205215.81, 295764.94,   1465.42
  35, 908390.52, 788791.72,   1273.86
  36, 654557.94, 161382.02,    373.68
  37, 291189.85, 604652.64,    112.99
  38, 377931.67, 322144.00,     77.43
  39, 188561.66, 117154.94,   1946.81
  40, 613879.34, 214935.23,   2072.66
  41,  65589.49, 819667.95,    230.72
  42, 576312.58, 240180.26,    904.91
  43, 846444.24, 676502.19,    430.89
  44, 128461.18, 955816.66,    644.41
