particle_id,x,y,mass
   0, 639225.91, 814893.59,    267.51
   1, 938447.62, 669714.26,    936.25
   2, 581096.92, 741785.74,    378.32
   3, 212452.81, 443100.82,    896.02
   4, 606290.00, 868421.23,    575.79
   5, 992289.40, 671260.94,    143.14
   6, 633706.54, 845466.36,    653.77
   7,  55625.41, 786095.75,    651.41
   8, 386451.42, 656691.38,    247.27
   9, 583637.41, 406646.58,    225.62
  10, 941794.78,  50375.97,    372.32
  11, 657085.65, 107984.79,    759.65
  12, 427911.28, 981035.27,     17.82
  13, 934831.56,  72966.70,    807.90
  14, 292040.50, 216702.78,     96.17
  15, 828068.00, 833585.19,    516.86
  16, 776860.14, 678855.04,    446.81
  17, 313299.45, 907378.60,    469.13
  18, 556885.35, 573705.74,    893.55
  19,  40420.76,  23112.43,    661.95
  20, 772660.61, 602326.98,     93.47
  21,  27503.90, 347614.83,    881.60
  22, 528988.39, 988485.17,    541.65
  23, 757315.67, 666032.57,    925.24
  24, 818233.81, 300113.26,    279.95
  25, 247802.02, 527226.05,     73.25
  26, 519183.98, 955198.59,    714.56
  27, 831358.74, 593313.58,    617.21
  28, 786086.20, 364959.26,    300.54
  29, 197977.45, 680938.25,    116.94
  30, 665350.89, 174237.48,    473.39
  31, 313280.76, 556575.18,    989.56
  32, 995955.31, 387421.48,     78.31
  33, 272084.64, 458278.27,    447.82
  34, 603718.45,  21633.06,     95.24
  35, 976273.48, 523591.65,    203.60
  36, 982626.65, 589904.84,   1027.33
  37, 796212.94, 972848.57,    566.19
  38, 264481.69, 295702.42,    903.81
  39, 479209.35, 646872.14,   1094.44
  40, 460749.04, 505172.79,    158.14
  41,  70192.54, 371327.41,    296.66
  42, 366483.60, 675430.35,    575.60
  43, 988283.48, 509773.01,    686.60
  44,  49123.54, 576021.37,     28.44
  45, 738266.18, 291471.39,    602.53
  46,  32669.22, 799744.63,    756.16
  47, 831186.20, 625364.19,    448.19
  48, 292695.60, 104445.49,    536.23
  49, 217978.64, 381338.84,    746.86
  50, 367353.46,  45667.91,    257.84
  51, 439120.67, 759780.20,    248.57
  52, 331739.63, 919851.12,    861.07
  53,  27843.97, 682426.94,    954.83
  54,  38517.13, 365478.91,    743.45
  55, 755536.88, 474562.55,    135.78
  56, 133443.79, 631541.89,    693.55
  57, 400600.91, 871929.80,    878.05
  58, 272216.68, 512600.12,    395.96
  59, 305105.37, 437154.53,    426.76
  60, 180624.70, 226765.73,    893.89
  61, 191168.92, 357320.93,    595.03
  62, 542151.32, 631294.85,    939.89
  63, 627510.96, 943399.84,     37.99
  64, 573562.44, 390639.28,    583.59
  65, 456828.25, 916627.37,    904.80
  66, 794447.76, 243682.19,    390.38
  67, 158857.26, 279712.20,    676.92
  68, 225268.93, 777828.74,    434.13
  69, 701237.71, 973473.98,    318.73
  70, 100362.98, 234481.67,    655.07
  71, 386356.80, 806219.92,    442.43
  72, 765334.91, 536113.17,     62.77
  73, 961000.13, 909514.94,     88.74
  74, 158783.14, 764446.13,    694.15
  75, 463380.84, 434915.44,    600.56
  76, 733904.86, 164481.32,    152.93
  77, 844322.44, 981778.60,    338.77
  78, 293968.99, 674329.83,    112.99
  79, 978159.95, 686275.00,    641.68
  80, 380002.30, 264261.85,     77.43
  81,  20616.08,  98532.84,    962.72
  82, 766190.23, 176862.20,    205.88
  83, 555687.80, 376144.03,    475.15
  84, 186864.57, 682223.79,    775.06
  85, 194504.48,  75584.96,    976.26
  86, 839341.95, 365295.83,    452.36
  87,  24526.18, 626544.44,     10.05
  88, 952868.06, 824574.53,    882.39
  89, 230041.42, 576981.35,    945.15
  90, 465857.85, 951863.41,    433.35
  91,  66148.23, 251892.76,    810.35
  92, 995821.82, 479812.11,    598.00
  93, 246498.65, 381318.26,     98.59
  94, 155152.23, 103130.00,    970.55
  95, 358393.65,  32503.55,    423.49
  96, 401779.11, 405313.71,    856.83
  97, 631515.22, 288699.11,    853.03
  98,   9626.47, 836973.16,     53.68
  99, 823331.69, 218306.20,    280.47
 100,  95948.85, 705388.17,    742.99
 101,  35373.27, 890722.71,    230.72
 102, 600760.38, 236028.71,    574.17
 103, 411092.99, 341123.86,    777.26
 104, 529750.60, 271639.28,    101.56
 105, 184806.87, 239244.81,    572.44
 106, 952518.58, 678632.43,    744.51
 107, 828708.81, 555292.74,    515.24
 108, 200975.32, 456088.60,    248.64
 109, 785199.29, 169473.73,     14.87
 110, 400334.14, 390936.14,    348.82
 111, 756894.57, 274426.21,    703.22
 112,  53089.96, 702930.47,    523.23
 113, 867088.25, 658879.00,    430.89
 114, 500982.69, 882450.51,    643.19
 115, 387660.20, 826125.34,    404.03
 116,  35168.72,  76794.90,    175.93
 117, 675975.01, 135666.71,    914.58
 118, 482516.69, 242813.58,    803.35
 119, 561933.52, 206847.53,    645.47
 120, 745298.94, 493727.91,    746.28
 121, 603925.58,  88972.38,    433.11
 122, 942626.58, 848026.21,    302.73
 123, 389002.72, 785642.71,    408.89
 124, 128460.27, 985219.86,    644.41
 125, 717008.60, 677761.02,    963.63
