particle_id,x,y,mass
   0, 630173.24, 858636.29,   1535.07
   1, 812142.86, 883866.15,   4139.68
   2, 654147.89, 835531.65,    378.32
   3, 273467.09, 393827.08,   8036.12
   4, 147704.54, 675623.72,   6665.34
   5, 498114.55, 554304.02,   1917.31
   6, 647976.19, 258827.17,   3357.02
   7, 943213.66, 323669.14,   1180.22
   8, 756825.50, 212976.83,   3049.66
   9, 866799.45, 990684.99,   3255.37
  10, 132895.81, 560304.25,   1561.59
  11, 944145.98, 640440.16,   1790.72
  12, 911431.65, 502144.77,   2766.56
  13, 437108.49, 781540.97,   3712.18
  14, 638737.59, 489357.57,   1833.45
  15, 216165.93, 183318.66,   3747.41
  16, 165329.92, 590330.28,   1921.71
  17, 568540.11, 286954.58,   3009.44
  18, 936665.41, 386407.89,     78.31
  19, 364444.65, 347485.79,    874.58
  20, 641524.88, 738722.89,   2515.53
  21, 762267.85, 838943.59,    904.96
  22, 356951.42, 418993.66,   2741.61
  23, 322498.91, 191239.14,   1217.55
  24, 676410.48, 410307.49,    944.83
  25, 724469.36, 875696.23,    318.73
  26, 314093.17, 271039.59,    112.99
  27, 408519.43, 395193.02,     77.43
  28, 297478.65, 206223.62,    904.91
  29, 154171.23, 806492.54,    644.41
