particle_id,x,y,mass
   0, 617281.94, 858482.12,   1535.07
   1, 866016.81, 816437.56,   4139.68
   2, 637750.05, 785308.92,    378.32
   3, 228691.48, 399445.80,   8036.12
   4, 127325.86, 698760.91,   6665.34
   5, 480275.02, 580813.01,   1917.31
   6, 608927.46, 313058.81,   1284.36
   7, 969933.53, 255899.16,   1180.22
   8, 704390.86, 187913.80,   3049.66
   9, 777185.85, 998024.83,   3255.37
  10, 191771.56, 524238.43,   1561.59
  11, 971561.92, 682785.29,   1790.72
  12, 890762.96, 551103.88,   2766.56
  13, 421754.18, 810676.31,   3712.18
  14, 617400.24, 523045.04,   1833.45
  15, 179444.36, 142386.74,   3747.41
  16, 166914.53, 486753.98,   1921.71
  17, 654415.41, 267654.55,   3009.44
  18, 956293.85, 396239.10,     78.31
  19, 360055.65, 314450.73,    874.58
  20, 709737.27, 686677.68,   2515.53
  21, 771820.05, 871331.67,    904.96
  22, 396329.17, 417644.26,   2741.61
  23, 333761.01, 137367.46,   1217.55
  24, 710264.09, 436173.84,    944.83
  25, 714672.65, 889684.68,    318.73
  26, 223929.96, 442440.61,    112.99
  27, 372406.98, 442025.79,     77.43
  28, 612260.36, 259285.23,   2072.66
  29, 444442.53, 176699.48,    904.91
  30, 140856.77, 878143.80,    644.41
