particle_id,x,y,mass
   0, 621880.07, 844379.27,   1497.08
   1, 920648.75, 668735.07,   2465.58
   2, 595720.44, 739714.64,    378.32
   3, 222895.65, 416685.85,   2585.15
   4,  63010.57, 743162.16,   1461.25
   5, 389679.91, 647512.60,    822.87
   6, 567487.90, 376315.08,   1284.36
   7, 975420.11,  59155.32,   1180.22
   8, 637564.48, 111443.75,   2580.74
   9, 528479.03, 900508.35,     17.82
  10, 271031.53, 263634.19,     96.17
  11, 840440.78, 819533.39,    516.86
  12, 765411.92, 664074.67,   2335.67
  13, 340446.04, 902848.94,   1330.21
  14, 568131.58, 582099.57,   1833.45
  15,  49104.19,  73192.35,   1800.60
  16, 843835.70, 640109.66,   1674.10
  17,  62987.54, 351032.29,   1921.71
  18, 524103.13, 943245.72,   1256.22
  19, 794667.46, 328041.70,   1032.85
  20, 258679.80, 539852.96,   2403.91
  21, 177940.52, 671396.45,    892.00
  22, 990135.32, 396022.42,     78.31
  23, 268118.60, 375856.43,    874.58
  24, 631631.26,  97789.40,     95.24
  25, 961368.25, 587252.97,   1488.20
  26, 952984.05, 593022.97,   1027.33
  27, 811766.76, 956039.39,    904.96
  28, 199749.86, 335442.12,    903.81
  29, 482058.54, 637433.30,   1094.44
  30, 446035.96, 444900.06,    158.14
  31,  70388.17, 614484.47,     28.44
  32, 740043.63, 289213.25,   1305.75
  33, 310272.03, 100828.89,    536.23
  34, 355809.52,  60324.50,    681.33
  35, 408096.74, 778695.42,   1503.92
  36,  67617.55, 723503.72,   2231.10
  37, 741352.75, 483274.15,    944.83
  38, 141562.62, 681587.90,    693.55
  39, 417597.00, 872964.29,    878.05
  40, 215407.83, 330910.23,   2143.25
  41, 625452.27, 902812.34,     37.99
  42, 506681.45, 930192.47,   1981.34
  43, 766861.25, 268480.84,    670.85
  44, 168950.91, 736552.59,   1128.28
  45, 711153.41, 953071.15,    318.73
  46, 154591.17, 260101.79,   1465.42
  47, 937730.76, 844326.79,     88.74
  48, 420447.17, 402103.55,   2583.47
  49, 710169.29, 169330.14,    373.68
  50, 296018.34, 640434.28,    112.99
  51, 382429.85, 296113.92,     77.43
  52, 184801.16, 104971.22,   1946.81
  53, 930198.89, 809913.39,   1185.12
  54, 616053.25, 243023.00,    853.03
  55,  49669.62, 858631.83,    230.72
  56, 607300.30, 221152.98,   1219.63
  57, 526605.81, 243448.25,    904.91
  58, 891521.01, 639343.93,    430.89
  59, 127038.78, 971273.97,    644.41
