particle_id,x,y,mass
   0, 648893.97, 854642.04,   1535.07
   1, 783548.19, 913912.32,   4139.68
   2, 632675.89, 858060.03,    378.32
   3, 304802.56, 393474.08,   8036.12
   4, 158307.04, 656524.11,   6665.34
   5, 504781.70, 542604.21,   1917.31
   6, 652145.84, 237054.84,   3357.02
   7, 928218.63, 353687.13,   1180.22
   8, 771765.81, 229494.43,   3049.66
   9, 902633.55, 979577.28,   3255.37
  10, 138229.00, 583753.65,   1561.59
  11, 904202.26, 620510.57,   1790.72
  12, 918837.22, 481850.30,   2766.56
  13, 444574.80, 765663.16,   3712.18
  14, 647635.59, 469624.41,   1833.45
  15, 236740.90, 207161.77,   4652.32
  16, 150181.98, 658859.77,   1921.71
  17, 548353.46, 306561.46,   3009.44
  18, 926059.50, 375017.02,     78.31
  19, 347280.29, 382186.02,    874.58
  20, 611844.07, 764855.89,   2515.53
  21, 771186.92, 836269.08,    904.96
  22, 314005.73, 406388.13,   2741.61
  23, 304446.85, 233851.96,   1217.55
  24, 655018.05, 397987.41,    944.83
  25, 742054.00, 864224.67,    318.73
  26, 371129.75, 218328.42,    112.99
  27, 397269.46, 356760.57,     77.43
  28, 162076.82, 762934.84,    644.41
