particle_id,x,y,mass
   0, 615842.07, 856362.29,   1535.07
   1, 880058.97, 795692.44,   4139.68
   2, 632095.03, 775204.30,    378.32
   3, 216237.39, 403046.30,   8036.12
   4, 122779.74, 703759.34,   6665.34
   5, 474804.55, 588983.45,   1917.31
   6, 599382.04, 327534.30,   1284.36
   7, 976807.94, 234524.28,   1180.22
   8, 682767.36, 186389.38,   2675.98
   9, 748531.32, 996466.04,   3255.37
  10, 219543.60, 498642.21,   1561.59
  11, 943429.54, 696188.38,   1790.72
  12, 883456.10, 567832.95,   2766.56
  13, 417011.23, 817825.67,   3712.18
  14, 611125.05, 531971.89,   1833.45
  15, 155851.90, 123274.00,   1800.60
  16, 170523.50, 463078.15,   1921.71
  17, 675866.03, 277464.73,   3009.44
  18, 961393.82, 397445.83,     78.31
  19, 354363.75, 311361.23,    874.58
  20, 731660.80, 671708.84,   2515.53
  21, 780017.59, 882494.28,    904.96
  22, 403182.33, 416775.43,   2741.61
  23, 336264.47, 126532.85,   1217.55
  24, 717186.22, 443428.71,    944.83
  25, 714449.30, 892940.99,    318.73
  26, 682642.40, 176496.67,    373.68
  27, 248909.86, 482623.60,    112.99
  28, 360240.73, 422116.83,     77.43
  29, 180836.76, 145970.18,   1946.81
  30, 612948.35, 230164.38,   2072.66
  31, 487125.04, 167937.01,    904.91
  32, 137908.54, 894987.18,    644.41
