particle_id,x,y,mass
   0, 783976.84, 957587.76,   2758.76
   1, 550881.67, 908183.01,   4139.68
   2, 304359.21, 540900.83,    378.32
   3, 412901.65, 573065.31,  10777.73
   4, 332522.44, 533657.14,   6665.34
   5, 243398.04, 337349.68,   1917.31
   6, 623950.79, 163444.09,   3357.02
   7, 928399.74, 578610.83,   1258.53
   8, 791143.37, 361284.45,   3049.66
   9, 837205.48, 839598.08,   3255.37
  10, 463248.28, 457932.81,   1561.59
  11, 492916.87, 393277.91,   1790.72
  12, 709953.91, 330681.85,   2766.56
  13, 437638.40, 601150.51,   3712.18
  14, 594193.00, 170422.11,   1833.45
  15, 332787.19, 609902.50,   4652.32
  16, 895419.73, 557722.95,   1921.71
  17, 364513.20, 140880.59,   3009.44
  18, 507657.85, 206925.54,   2092.13
  19, 381778.77, 934308.05,   2515.53
  20, 376870.93, 478912.42,    944.83
  21, 750664.76, 116900.08,    112.99
  22,  26065.30, 962933.44,     77.43
  23, 162463.05, 576368.40,    644.41
