particle_id,x,y,mass
   0, 620411.06, 843298.13,   1497.08
   1, 907740.96, 646259.25,   2465.58
   2, 603412.98, 741506.98,    378.32
   3, 206276.81, 407037.62,   3488.96
   4,  77624.43, 731439.98,   3692.35
   5, 399091.44, 637333.06,    822.87
   6, 570452.89, 369458.93,   1284.36
   7, 987198.93,  99709.12,   1180.22
   8, 631435.40, 116486.64,   2675.98
   9, 563882.73, 952681.40,   3255.37
  10, 248349.48, 297563.74,     96.17
  11, 849947.24, 806920.79,    516.86
  12, 788021.01, 656513.61,   2335.67
  13, 350339.75, 893071.23,   1330.21
  14, 576936.52, 573892.70,   1833.45
  15,  63438.23,  78646.62,   1800.60
  16, 855459.49, 667309.63,   1674.10
  17,  81287.59, 350820.70,   1921.71
  18, 769996.21, 309738.21,   1032.85
  19, 250584.89, 529005.95,   2403.91
  20, 146880.65, 687810.13,    892.00
  21, 985571.66, 397663.12,     78.31
  22, 302161.22, 350209.89,    874.58
  23, 936170.22, 624649.21,   2515.53
  24, 810113.65, 943853.30,    904.96
  25, 484624.68, 629795.62,   1094.44
  26, 424680.38, 407558.52,   2741.61
  27,  84811.45, 641907.14,     28.44
  28, 741620.52, 290832.41,   1976.60
  29, 324444.53,  95708.24,    536.23
  30, 348460.77,  75018.51,    681.33
  31, 412033.32, 779991.80,   1503.92
  32, 737331.98, 476998.05,    944.83
  33, 154035.45, 702442.47,   1821.83
  34, 424381.16, 873099.82,    878.05
  35, 211449.87, 344498.71,   2143.25
  36, 622136.43, 864785.95,     37.99
  37, 716555.50, 939379.42,    318.73
  38, 187775.89, 280069.96,   1465.42
  39, 917712.05, 798989.86,   1273.86
  40, 676592.09, 164381.99,    373.68
  41, 293467.42, 617897.31,    112.99
  42, 379866.02, 312355.18,     77.43
  43, 187692.61, 113049.49,   1946.81
  44, 613237.33, 220891.29,   2072.66
  45,  59580.81, 834705.15,    230.72
  46, 555931.03, 242447.85,    904.91
  47, 885980.76, 680783.68,    430.89
  48, 127788.00, 961682.43,    644.41
