particle_id,x,y,mass
   0, 616711.02, 846146.47,   1535.07
   1, 935500.58, 701437.81,   2465.58
   2, 614907.63, 749213.78,    378.32
   3, 194938.36, 399273.08,   5632.21
   4, 111878.63, 715793.86,   6434.62
   5, 419822.15, 619691.24,    822.87
   6, 578549.38, 357057.82,   1284.36
   7, 998525.26, 155587.52,   1180.22
   8, 621359.61, 146961.10,   2675.98
   9, 640803.08, 977607.66,   3255.37
  10, 181581.23, 385416.88,     96.17
  11, 882200.09, 774585.33,    516.86
  12, 841987.27, 643768.84,   2766.56
  13, 369723.32, 871432.60,   1330.21
  14, 590555.35, 559718.12,   1833.45
  15,  90890.20,  90128.05,   1800.60
  16, 878200.84, 709437.18,   1674.10
  17, 121993.68, 355341.13,   1921.71
  18, 728994.15, 292010.73,   3009.44
  19, 237843.10, 502452.84,   2403.91
  20, 977058.85, 398676.60,     78.31
  21, 328499.85, 323004.20,    874.58
  22, 831689.56, 618691.80,   2515.53
  23, 803214.47, 921863.56,    904.96
  24, 487756.82, 614941.05,   1094.44
  25, 419475.85, 412820.85,   2741.61
  26, 338363.84,  97866.35,   1217.55
  27, 418436.84, 786602.08,   1503.92
  28, 732299.56, 466554.70,    944.83
  29, 426576.78, 865527.62,    878.05
  30, 721014.40, 915869.84,    318.73
  31, 238215.40, 345017.73,   1465.42
  32, 882832.36, 767104.62,   1273.86
  33, 619663.91, 125777.07,    373.68
  34, 283151.26, 573867.95,    112.99
  35, 371553.54, 347540.83,     77.43
  36, 189364.64, 125740.97,   1946.81
  37, 613500.86, 211776.97,   2072.66
  38,  82322.38, 778863.22,    230.72
  39, 628778.13, 203948.59,    904.91
  40, 130487.52, 941309.82,    644.41
