particle_id,x,y,mass
   0, 617864.01, 844524.12,   1535.07
   1, 933694.28, 672950.57,   2465.58
   2, 611116.69, 745795.80,    378.32
   3, 198425.18, 399399.65,   3488.96
   4, 102534.08, 722658.79,   3692.35
   5, 411815.64, 625741.40,    822.87
   6, 575357.08, 361742.30,   1284.36
   7, 997199.97, 137481.85,   1180.22
   8, 626578.39, 131603.36,   2675.98
   9, 615787.46, 970592.09,   3255.37
  10, 205088.45, 348070.82,     96.17
  11, 865411.90, 789932.94,    516.86
  12, 823093.84, 651316.63,   2766.56
  13, 361898.05, 879743.23,   1330.21
  14, 585998.20, 564739.14,   1833.45
  15,  80834.40,  85776.28,   1800.60
  16, 872209.76, 698010.28,   1674.10
  17, 106071.82, 352844.66,   1921.71
  18, 737938.81, 293778.05,   3009.44
  19, 242183.14, 512801.35,   2403.91
  20, 119420.49, 706153.94,   2713.82
  21, 980030.15, 398491.18,     78.31
  22, 320887.19, 330539.03,    874.58
  23, 867168.49, 623096.44,   2515.53
  24, 806270.97, 929612.86,    904.96
  25, 486962.59, 620207.65,   1094.44
  26, 421539.68, 411364.35,   2741.61
  27, 107787.35, 689535.92,     28.44
  28, 337323.43,  93492.75,   1217.55
  29, 416193.77, 783633.63,   1503.92
  30, 734085.06, 470522.07,    944.83
  31, 427272.28, 869247.55,    878.05
  32, 202779.87, 380931.61,   2143.25
  33, 720540.47, 923714.56,    318.73
  34, 222756.55, 317868.58,   1465.42
  35, 897296.29, 777909.34,   1273.86
  36, 626569.69, 153678.98,    373.68
  37, 287750.16, 589961.64,    112.99
  38, 375313.14, 334072.70,     77.43
  39, 189100.17, 121386.63,   1946.81
  40, 612915.93, 209649.80,   2072.66
  41,  73089.58, 801056.30,    230.72
  42, 603314.04, 232986.99,    904.91
  43, 129360.72, 948929.41,    644.41
