particle_id,x,y,mass
   0, 664558.99, 858918.23,   1535.07
   1, 761502.16, 935336.98,   4139.68
   2, 620848.04, 833581.97,    378.32
   3, 321676.48, 396915.55,  10777.73
   4, 141289.57, 645149.75,   6665.34
   5, 509047.11, 532342.72,   1917.31
   6, 654634.37, 222228.32,   3357.02
   7, 915074.98, 376807.49,   1258.53
   8, 780195.89, 243499.30,   3049.66
   9, 927360.89, 968874.64,   3255.37
  10, 147714.14, 617498.91,   1561.59
  11, 872426.32, 604835.23,   1790.72
  12, 923207.00, 466180.37,   2766.56
  13, 450899.32, 752150.95,   3712.18
  14, 652828.95, 451131.17,   1833.45
  15, 244307.11, 226191.66,   4652.32
  16, 227272.58, 687519.26,   1921.71
  17, 533898.06, 321032.02,   3009.44
  18, 284019.55, 348842.84,    874.58
  19, 588822.98, 786580.69,   2515.53
  20, 777503.23, 842769.97,    904.96
  21, 282023.73, 267865.02,   1217.55
  22, 635955.86, 389758.78,    944.83
  23, 764884.01, 856917.52,    318.73
  24, 408574.37, 180033.59,    112.99
  25, 374341.60, 332266.72,     77.43
  26, 168946.54, 720856.08,    644.41
