particle_id,x,y,mass
   0, 638947.25, 815966.08,    267.51
   1, 942794.33, 672483.56,   1680.75
   2, 581163.77, 741708.05,    378.32
   3, 211804.04, 443767.09,    896.02
   4, 606384.17, 868316.62,    575.79
   5, 990151.99, 672991.55,    143.14
   6, 633301.69, 845419.28,    653.77
   7,  54250.62, 786973.71,    651.41
   8, 385742.19, 657309.31,    247.27
   9, 582040.88, 404195.97,    225.62
  10, 941792.56,  50380.51,    372.32
  11, 656914.03, 108134.29,    759.65
  12, 428243.99, 980597.34,     17.82
  13, 935099.14,  72029.54,    807.90
  14, 292026.87, 216924.37,     96.17
  15, 828114.22, 833561.07,    516.86
  16, 774412.94, 677241.82,    446.81
  17, 315666.00, 908887.66,    469.13
  18, 556949.36, 573714.67,    893.55
  19,  40436.39,  23408.39,    661.95
  20, 773143.65, 602562.60,     93.47
  21,  29227.43, 349946.16,    881.60
  22, 528770.24, 987487.98,    541.65
  23, 757785.46, 666824.98,    925.24
  24, 818007.03, 300229.43,    279.95
  25, 248535.96, 527060.89,     73.25
  26, 518957.25, 955431.09,    714.56
  27, 831358.50, 593667.80,    617.21
  28, 786189.36, 364742.28,    300.54
  29, 197176.42, 681011.66,    116.94
  30, 665465.70, 173319.90,    473.39
  31, 312976.80, 556394.74,    989.56
  32, 995937.20, 387519.39,     78.31
  33, 272033.47, 458197.97,    447.82
  34, 603796.31,  21928.56,     95.24
  35, 978401.81, 521526.49,    203.60
  36, 982501.78, 589997.37,   1027.33
  37, 796416.89, 972797.30,    566.19
  38, 264386.58, 295805.16,    903.81
  39, 479202.50, 646809.60,   1094.44
  40, 460621.00, 504934.93,    158.14
  41,  68856.47, 370754.46,    296.66
  42, 366921.72, 674915.47,    575.60
  43, 987591.48, 510790.54,    686.60
  44,  49206.06, 576248.85,     28.44
  45, 739465.31, 290368.03,    602.53
  46,  33892.71, 799107.05,    756.16
  47, 831356.15, 624622.40,    448.19
  48, 292742.83, 104458.28,    536.23
  49, 217738.32, 381128.27,    746.86
  50, 365780.21,  43532.25,    257.84
  51, 439025.51, 759737.08,    248.57
  52, 330635.52, 918989.00,    861.07
  53,  27901.65, 682516.60,    954.83
  54,  37335.37, 362732.10,    743.45
  55, 754383.17, 476696.30,    135.78
  56, 133423.05, 631902.46,    693.55
  57, 400738.14, 871692.00,    878.05
  58, 272175.21, 512660.64,    395.96
  59, 304429.28, 437496.19,    426.76
  60, 182238.74, 231762.37,    893.89
  61, 191959.48, 357884.14,    595.03
  62, 542326.82, 630976.49,    939.89
  63, 627492.63, 943224.84,     37.99
  64, 573061.11, 390591.39,    583.59
  65, 457277.04, 916902.37,    904.80
  66, 794277.80, 243859.76,    390.38
  67, 159029.64, 279907.22,    676.92
  68, 225079.70, 777760.36,    434.13
  69, 701314.65, 973389.09,    318.73
  70, 100609.09, 234522.80,    655.07
  71, 386710.15, 804999.06,    442.43
  72, 765391.23, 535811.10,     62.77
  73, 960911.95, 909299.89,     88.74
  74, 158842.84, 764494.74,    694.15
  75, 463189.43, 434743.98,    600.56
  76, 733960.09, 164620.78,    152.93
  77, 843993.27, 981625.77,    338.77
  78, 294154.52, 674117.29,    112.99
  79, 977779.41, 685680.49,    641.68
  80, 380056.97, 264456.70,     77.43
  81,  20975.55,  98111.68,    962.72
  82, 766036.69, 176919.52,    205.88
  83, 556736.22, 377000.73,    475.15
  84, 188146.91, 682041.63,    775.06
  85, 194033.94,  76061.61,    976.26
  86, 839097.04, 365177.35,    452.36
  87,  24776.11, 627227.52,     10.05
  88, 952496.79, 825187.01,    882.39
  89, 230250.74, 576747.52,    945.15
  90, 465829.42, 950733.05,    433.35
  91,  66869.93, 251716.78,    810.35
  92, 995703.11, 480087.82,    598.00
  93, 244876.47, 381402.12,     98.59
  94, 155687.31, 102890.03,    970.55
  95, 359274.63,  33963.75,    423.49
  96, 401592.82, 402575.27,   1205.65
  97, 631438.94, 288392.34,    853.03
  98,   9854.70, 836913.50,     53.68
  99, 822817.06, 218712.46,    280.47
 100,  95335.80, 705257.20,    742.99
 101,  35436.21, 890642.06,    230.72
 102, 600551.19, 235719.86,    574.17
 103, 411034.54, 341409.20,    777.26
 104, 529675.91, 271205.40,    101.56
 105, 184720.10, 239792.12,    572.44
 106, 828734.13, 556019.23,    515.24
 107, 204509.03, 452111.03,    248.64
 108, 784392.39, 169976.92,     14.87
 109, 755789.28, 275503.91,    703.22
 110,  53129.96, 703085.83,    523.23
 111, 866984.35, 658602.68,    430.89
 112, 500711.32, 882792.50,    643.19
 113, 387843.52, 824658.84,    404.03
 114,  34109.46,  78314.94,    175.93
 115, 675309.74, 135334.04,    914.58
 116, 482766.75, 242781.59,    803.35
 117, 562339.76, 207059.75,    645.47
 118, 745507.90, 493318.54,    746.28
 119, 604309.59,  89171.22,    433.11
 120, 943368.95, 846112.30,    302.73
 121, 388944.24, 787230.90,    408.89
 122, 128449.14, 985168.55,    644.41
 123, 717293.04, 677724.41,    963.63
