particle_id,x,y,mass
   0, 616975.39, 845710.08,   1535.07
   1, 935601.80, 694730.77,   2465.58
   2, 614016.84, 748328.71,    378.32
   3, 195964.89, 398210.57,   5632.21
   4, 111483.89, 716189.73,   6434.62
   5, 417824.05, 621148.28,    822.87
   6, 577756.02, 358203.73,   1284.36
   7, 999568.61, 151321.06,   1180.22
   8, 623506.13, 143135.23,   2675.98
   9, 634913.93, 976048.00,   3255.37
  10, 185989.53, 373561.72,     96.17
  11, 876590.35, 780034.89,    516.86
  12, 836996.27, 646664.18,   2766.56
  13, 367718.48, 873522.52,   1330.21
  14, 589478.92, 560941.33,   1833.45
  15,  88405.78,  89030.08,   1800.60
  16, 876682.24, 707125.56,   1674.10
  17, 117843.57, 354565.91,   1921.71
  18, 731166.77, 292437.39,   3009.44
  19, 238932.03, 505104.92,   2403.91
  20, 977779.09, 398645.57,     78.31
  21, 326778.70, 324627.86,    874.58
  22, 840410.57, 618193.53,   2515.53
  23, 804005.15, 923730.71,    904.96
  24, 487619.91, 616219.00,   1094.44
  25, 420020.79, 412504.46,   2741.61
  26, 338133.42,  96769.13,   1217.55
  27, 417921.53, 785810.66,   1503.92
  28, 732746.48, 467549.37,    944.83
  29, 426921.71, 866537.32,    878.05
  30, 721011.68, 917696.61,    318.73
  31, 234856.32, 338070.67,   1465.42
  32, 886925.90, 769283.93,   1273.86
  33, 614971.18, 131040.23,    373.68
  34, 284387.01, 577852.96,    112.99
  35, 372583.48, 344219.46,     77.43
  36, 189330.67, 124679.06,   1946.81
  37, 611860.44, 210347.96,   2072.66
  38,  79878.58, 784628.02,    230.72
  39, 625973.27, 213611.80,    904.91
  40, 130197.94, 943204.50,    644.41
