particle_id,x,y,mass
   0, 687318.02, 863866.46,   1535.07
   1, 728814.92, 963360.86,   4139.68
   2, 605482.00, 793386.72,    378.32
   3, 337496.29, 404560.53,  10777.73
   4, 148713.54, 634916.70,   6665.34
   5, 512827.63, 513658.48,   1917.31
   6, 657327.56, 203683.61,   3357.02
   7, 894773.94, 416575.49,   1258.53
   8, 787427.65, 265557.74,   3049.66
   9, 960996.76, 951315.58,   3255.37
  10,  58650.41, 664655.34,   1561.59
  11, 823242.39, 579883.55,   1790.72
  12, 925901.05, 439852.18,   2766.56
  13, 459929.10, 729610.51,   3712.18
  14, 655420.36, 417380.67,   1833.45
  15, 256427.36, 271507.71,   4652.32
  16, 327349.87, 707061.38,   1921.71
  17, 510547.98, 343380.90,   3009.44
  18, 246339.65, 251521.24,   2092.13
  19, 555374.00, 820094.20,   2515.53
  20, 787458.69, 858329.95,   1223.69
  21, 605111.17, 381693.04,    944.83
  22, 461313.69, 128127.56,    112.99
  23, 320404.84, 315823.83,     77.43
  24, 167819.98, 630138.98,    644.41
