particle_id,x,y,mass
   0, 717793.41, 877053.92,   1535.07
   1, 686759.08, 992195.72,   4139.68
   2, 564537.61, 747028.29,    378.32
   3, 354893.83, 409667.06,  10777.73
   4, 173743.62, 621345.79,   6665.34
   5, 510353.95, 480883.77,   1917.31
   6, 656439.86, 184980.96,   3357.02
   7, 901909.36, 473911.51,   1258.53
   8, 788210.20, 295211.15,   3049.66
   9, 998066.73, 926823.16,   3255.37
  10,  62477.75, 673273.80,   1561.59
  11, 755951.75, 544063.48,   1790.72
  12, 905643.19, 402251.60,   2766.56
  13, 463360.30, 696619.50,   3712.18
  14, 647742.98, 366666.67,   1833.45
  15, 239636.27, 337483.20,   4652.32
  16, 465403.74, 721991.09,   1921.71
  17, 472165.56, 377354.22,   3009.44
  18, 303627.14, 210174.10,   2092.13
  19, 513324.72, 857280.20,   2515.53
  20, 795066.29, 882948.10,   1223.69
  21, 561461.54, 376600.18,    944.83
  22, 528876.04,  67463.95,    112.99
  23, 204122.73, 367141.39,     77.43
  24,  68768.68, 595540.23,    644.41
