particle_id,x,y,mass
   0, 617244.80, 845304.67,   1535.07
   1, 935385.56, 688009.41,   2465.58
   2, 613124.35, 747493.37,    378.32
   3, 196989.29, 396984.19,   5632.21
   4, 111107.00, 716570.57,   6434.62
   5, 415897.52, 622584.61,    822.87
   6, 576990.05, 359319.04,   1284.36
   7, 999568.04, 147058.57,   1180.22
   8, 625177.74, 139122.14,   2675.98
   9, 629025.44, 974432.29,   3255.37
  10, 191524.43, 364203.63,     96.17
  11, 872365.07, 783715.35,    516.86
  12, 832183.71, 648567.47,   2766.56
  13, 365820.45, 875527.83,   1330.21
  14, 588404.20, 562138.51,   1833.45
  15,  85996.01,  87979.58,   1800.60
  16, 875244.83, 704574.96,   1674.10
  17, 113972.79, 353920.42,   1921.71
  18, 733292.50, 292854.90,   3009.44
  19, 239973.32, 507612.36,   2403.91
  20, 978486.07, 398606.68,     78.31
  21, 325004.80, 326347.67,    874.58
  22, 849017.81, 618885.34,   2515.53
  23, 804750.53, 925576.99,    904.96
  24, 487448.38, 617473.53,   1094.44
  25, 420525.47, 412171.12,   2741.61
  26, 337886.47,  95716.20,   1217.55
  27, 417395.60, 785079.15,   1503.92
  28, 733175.81, 468505.95,    944.83
  29, 427146.17, 867460.54,    878.05
  30, 720937.62, 919543.27,    318.73
  31, 231293.94, 331476.24,   1465.42
  32, 890455.46, 771930.60,   1273.86
  33, 613509.81, 139607.60,    373.68
  34, 285521.77, 581711.89,    112.99
  35, 373520.93, 340984.76,     77.43
  36, 189277.82, 123640.60,   1946.81
  37, 611642.63, 209209.15,   2072.66
  38,  77624.89, 790011.78,    230.72
  39, 620056.75, 222157.26,    904.91
  40, 129923.26, 945033.51,    644.41
