particle_id,x,y,mass
   0, 622074.44, 844823.99,   1497.08
   1, 925909.95, 670812.72,   2465.58
   2, 593786.51, 739394.65,    378.32
   3, 227979.08, 418251.16,   2585.15
   4,  59388.94, 755871.68,   1461.25
   5, 387646.39, 649771.55,    822.87
   6, 567047.45, 378039.45,   1284.36
   7, 972107.93,  48014.51,   1180.22
   8, 639620.25, 111677.48,   2580.74
   9, 514426.95, 897764.74,     17.82
  10, 275592.17, 256170.28,     96.17
  11, 838579.30, 822083.17,    516.86
  12, 761394.65, 665825.45,   2335.67
  13, 337969.54, 904846.06,   1330.21
  14, 565915.64, 584117.08,   1833.45
  15,  45869.97,  71997.74,   1800.60
  16, 841972.88, 633333.93,   1674.10
  17,  59016.98, 351301.68,   1921.71
  18, 523241.03, 946834.29,   1256.22
  19, 798625.63, 330853.09,   1032.85
  20, 260653.92, 541966.73,   2403.91
  21, 183254.63, 671642.71,    892.00
  22, 991102.96, 395435.73,     78.31
  23, 254920.35, 384359.96,    874.58
  24, 624048.47,  79950.02,     95.24
  25, 967736.09, 571601.57,   1488.20
  26, 955005.36, 597540.45,   1027.33
  27, 812046.27, 958909.46,    904.96
  28, 215171.81, 313054.72,    903.81
  29, 481454.04, 638972.18,   1094.44
  30, 448331.21, 453306.03,    158.14
  31,  67241.24, 608557.43,     28.44
  32, 739604.21, 290117.83,   1305.75
  33, 307437.22, 101587.96,    536.23
  34, 357092.34,  57284.63,    681.33
  35, 407042.16, 778619.63,   1503.92
  36,  65547.09, 715888.64,   2231.10
  37, 742484.43, 484730.07,    944.83
  38, 139233.00, 674049.85,    693.55
  39, 415272.59, 872221.68,    878.05
  40, 208419.87, 329103.60,   2143.25
  41, 625786.29, 909755.73,     37.99
  42, 498366.27, 925058.71,   1981.34
  43, 773872.17, 262871.54,    670.85
  44, 172539.91, 742800.07,   1128.28
  45, 709941.52, 956187.38,    318.73
  46, 146006.56, 256083.99,   1465.42
  47, 941891.17, 856071.75,     88.74
  48, 422125.60, 403094.16,   1806.21
  49, 717282.26, 170522.62,    373.68
  50, 296512.12, 645316.74,    112.99
  51, 382648.38, 292066.02,     77.43
  52, 183846.86, 102873.34,   1946.81
  53, 933423.52, 813158.18,   1185.12
  54, 619858.38, 252277.45,    853.03
  55,  47461.62, 863880.48,    230.72
  56, 603138.30, 219486.20,   1219.63
  57, 411622.85, 394343.07,    777.26
  58, 520513.74, 243573.88,    904.91
  59, 886130.61, 639858.16,    430.89
  60, 127012.01, 973347.49,    644.41
