particle_id,x,y,mass
   0, 621896.44, 844425.43,   1497.08
   1, 921166.64, 668959.54,   2465.58
   2, 595535.30, 739682.46,    378.32
   3, 223356.78, 416873.56,   2585.15
   4,  62604.23, 744656.42,   1461.25
   5, 389479.86, 647735.11,    822.87
   6, 567439.87, 376480.00,   1284.36
   7, 975110.56,  58110.10,   1180.22
   8, 637762.74, 111471.48,   2580.74
   9, 527255.25, 900058.97,     17.82
  10, 271482.31, 262911.30,     96.17
  11, 840254.71, 819786.77,    516.86
  12, 765004.76, 664247.43,   2335.67
  13, 340207.97, 903048.25,   1330.21
  14, 567919.62, 582293.11,   1833.45
  15,  48788.24,  73075.42,   1800.60
  16, 843656.70, 639451.83,   1674.10
  17,  62598.10, 351055.41,   1921.71
  18, 524014.33, 943592.87,   1256.22
  19, 795075.63, 328336.02,   1032.85
  20, 258868.70, 540065.65,   2403.91
  21, 178487.26, 671391.90,    892.00
  22, 990231.37, 395969.83,     78.31
  23, 266965.84, 376599.69,    874.58
  24, 630690.41,  95614.14,     95.24
  25, 962225.92, 585478.56,   1488.20
  26, 952851.54, 593814.04,   1027.33
  27, 811795.12, 956316.91,    904.96
  28, 200274.96, 332644.76,    903.81
  29, 481998.52, 637588.62,   1094.44
  30, 446254.86, 445689.29,    158.14
  31,  70081.16, 613915.40,     28.44
  32, 739956.45, 289321.73,   1305.75
  33, 309992.19, 100906.81,    536.23
  34, 355939.13,  60024.48,    681.33
  35, 407995.48, 778682.03,   1503.92
  36,  67441.92, 722593.66,   2231.10
  37, 741459.54, 483417.76,    944.83
  38, 141302.24, 680850.67,    693.55
  39, 417388.14, 872908.90,    878.05
  40, 215139.49, 330988.96,   2143.25
  41, 625479.59, 903510.27,     37.99
  42, 505747.40, 929602.69,   1981.34
  43, 767599.76, 267877.56,    670.85
  44, 169307.59, 737166.31,   1128.28
  45, 711034.74, 953375.23,    318.73
  46, 153776.29, 259706.06,   1465.42
  47, 938152.19, 845525.40,     88.74
  48, 420445.27, 401952.37,   2583.47
  49, 710867.15, 169451.27,    373.68
  50, 296064.47, 640915.69,    112.99
  51, 382458.36, 295727.52,     77.43
  52, 184712.03, 104772.09,   1946.81
  53, 930515.34, 810228.46,   1185.12
  54, 616475.04, 244040.21,    853.03
  55,  49453.23, 859147.80,    230.72
  56, 606864.16, 220902.09,   1219.63
  57, 526011.66, 243458.03,    904.91
  58, 890923.21, 639310.80,    430.89
  59, 127032.16, 971476.29,    644.41
