particle_id,x,y,mass
   0, 664795.73, 858969.27,   1535.07
   1, 761153.30, 935662.06,   4139.68
   2, 620742.89, 833182.95,    378.32
   3, 321858.31, 397018.32,  10777.73
   4, 141067.38, 644953.25,   6665.34
   5, 509105.60, 532166.41,   1917.31
   6, 654672.54, 222008.42,   3357.02
   7, 914856.38, 377174.20,   1258.53
   8, 780307.51, 243728.41,   3049.66
   9, 927735.55, 968695.93,   3255.37
  10, 147875.03, 618341.33,   1561.59
  11, 871915.43, 604577.14,   1790.72
  12, 923264.26, 465926.22,   2766.56
  13, 451000.85, 751926.86,   3712.18
  14, 652893.87, 450810.30,   1833.45
  15, 244451.95, 226528.39,   4652.32
  16, 228372.09, 687762.59,   1921.71
  17, 533664.55, 321261.81,   3009.44
  18, 283411.43, 347183.23,    874.58
  19, 588458.23, 786935.53,   2515.53
  20, 777565.96, 842942.51,    904.96
  21, 281603.70, 268393.81,   1217.55
  22, 635638.87, 389643.89,    944.83
  23, 765321.78, 856785.95,    318.73
  24, 409147.96, 179451.97,    112.99
  25, 373875.66, 331947.62,     77.43
  26, 169064.00, 720089.18,    644.41
