particle_id,x,y,mass
   0, 666215.97, 859269.17,   1535.07
   1, 759060.64, 937602.11,   4139.68
   2, 620121.00, 830771.01,    378.32
   3, 322940.10, 397619.54,  10777.73
   4, 139782.54, 643667.57,   6665.34
   5, 509449.88, 531099.17,   1917.31
   6, 654901.16, 220699.62,   3357.02
   7, 913538.30, 379389.49,   1258.53
   8, 780961.03, 245105.88,   3049.66
   9, 929972.87, 967619.17,   3255.37
  10, 148723.21, 623869.90,   1561.59
  11, 868844.55, 603026.30,   1790.72
  12, 923598.86, 464395.22,   2766.56
  13, 451609.64, 750575.95,   3712.18
  14, 653269.88, 448866.55,   1833.45
  15, 245337.26, 228576.55,   4652.32
  16, 234932.17, 689199.02,   1921.71
  17, 532258.96, 322641.63,   3009.44
  18, 279843.87, 337313.17,    874.58
  19, 586271.74, 789070.50,   2515.53
  20, 777899.13, 844040.44,    904.96
  21, 279044.04, 271548.03,   1217.55
  22, 633729.98, 388966.59,    944.83
  23, 768035.09, 855921.25,    318.73
  24, 412581.12, 175977.39,    112.99
  25, 371015.92, 330091.88,     77.43
  26, 169772.22, 715413.73,    644.41
