particle_id,x,y,mass
   0, 657880.39, 857314.25,   1535.07
   1, 771285.64, 926041.70,   4139.68
   2, 624302.81, 844533.48,    378.32
   3, 315803.72, 393583.09,  10777.73
   4, 148044.85, 649539.54,   6665.34
   5, 507285.86, 537102.75,   1917.31
   6, 653555.87, 228585.71,   3357.02
   7, 921054.40, 366786.51,   1258.53
   8, 776777.41, 237164.94,   3049.66
   9, 916654.31, 973780.73,   3255.37
  10, 142955.87, 599221.78,   1561.59
  11, 886653.54, 611927.43,   1790.72
  12, 921441.45, 473206.06,   2766.56
  13, 448049.78, 758303.48,   3712.18
  14, 650770.81, 459761.34,   1833.45
  15, 240488.71, 217173.17,   4652.32
  16, 195487.84, 680076.51,   1921.71
  17, 540364.29, 314610.74,   3009.44
  18, 310187.40, 399195.52,    874.58
  19, 599058.01, 776773.47,   2515.53
  20, 775158.91, 838896.42,    904.96
  21, 292975.97, 252818.82,   1217.55
  22, 644671.69, 393194.81,    944.83
  23, 753743.93, 860057.08,    318.73
  24, 392315.76, 196629.99,    112.99
  25, 386090.21, 342224.41,     77.43
  26, 165794.26, 740927.28,    644.41
