particle_id,x,y,mass
   0, 785510.81, 960801.45,   2758.76
   1, 543231.50, 901517.36,   4139.68
   2, 317048.75, 508687.07,    378.32
   3, 417710.90, 591089.81,  10777.73
   4, 355658.55, 531287.25,   6665.34
   5, 221051.53, 332723.62,   1917.31
   6, 616299.48, 166565.08,   3357.02
   7, 925847.54, 583336.59,   1258.53
   8, 791966.47, 359214.91,   3049.66
   9, 825910.63, 835320.71,   3255.37
  10, 468245.93, 435532.64,   1561.59
  11, 475958.67, 384311.64,   1790.72
  12, 695435.28, 333203.39,   2766.56
  13, 417220.61, 579714.07,   3712.18
  14, 598913.68, 154475.82,   1833.45
  15, 339851.95, 618892.81,   4652.32
  16, 920360.60, 547969.08,   1921.71
  17, 366307.53, 119006.75,   3009.44
  18, 520499.32, 208827.77,   2092.13
  19, 375805.92, 937920.42,   2515.53
  20, 367107.76, 498228.02,    944.83
  21, 761724.95, 130081.29,    112.99
  22,  37153.02, 924458.43,     77.43
  23, 178324.21, 574870.92,    644.41
