particle_id,x,y,mass
   0, 770565.41, 916193.27,   2758.76
   1, 622904.35, 967984.26,   4139.68
   2, 453199.01, 645161.43,    378.32
   3, 389707.77, 442087.86,  10777.73
   4, 214905.65, 591322.34,   6665.34
   5, 462154.39, 394351.03,   1917.31
   6, 647021.07, 164469.02,   3357.02
   7, 922863.45, 525147.65,   1258.53
   8, 778105.12, 341909.78,   3049.66
   9, 932027.61, 886373.01,   3255.37
  10, 280367.90, 638742.95,   1561.59
  11, 643919.47, 479168.91,   1790.72
  12, 847748.76, 352388.28,   2766.56
  13, 460058.58, 675741.05,   3712.18
  14, 621985.58, 284440.74,   1833.45
  15, 260711.59, 454096.32,   4652.32
  16, 673609.97, 651090.80,   1921.71
  17, 360490.66, 357590.03,   3009.44
  18, 394766.06, 194031.14,   2092.13
  19, 448040.55, 898093.03,   2515.53
  20, 454111.85, 394451.85,    944.83
  21, 633608.47,  11379.52,    112.99
  22,  78879.24, 678980.72,     77.43
  23,  30078.82, 587813.65,    644.41
