particle_id,x,y,mass
   0, 781148.27, 950770.75,   2758.76
   1, 565223.24, 920665.47,   4139.68
   2, 309391.24, 593932.09,    378.32
   3, 409093.22, 543817.81,  10777.73
   4, 293781.59, 543879.83,   6665.34
   5, 286044.94, 346374.62,   1917.31
   6, 631683.84, 159570.44,   3357.02
   7, 929859.05, 567840.87,   1258.53
   8, 788628.87, 364757.24,   3049.66
   9, 857917.20, 848140.39,   3255.37
  10, 452131.98, 502296.10,   1561.59
  11, 524331.35, 411041.00,   1790.72
  12, 738355.83, 326332.78,   2766.56
  13, 447575.76, 625433.32,   3712.18
  14, 595975.27, 198359.02,   1833.45
  15, 323897.53, 585215.99,   4652.32
  16, 850474.30, 577078.23,   1921.71
  17, 361509.16, 182250.40,   3009.44
  18, 484394.93, 203163.70,   2092.13
  19, 393587.24, 927400.02,   2515.53
  20, 395026.03, 450666.38,    944.83
  21, 729074.62,  92902.75,    112.99
  22,   5314.17, 967740.52,     77.43
  23, 133592.12, 579016.21,    644.41
