particle_id,x,y,mass
   0, 738193.18, 891539.27,   1535.07
   1, 657007.72, 990857.89,   4139.68
   2, 524132.18, 707221.75,    378.32
   3, 368178.27, 410563.11,  10777.73
   4, 191484.42, 607194.56,   6665.34
   5, 499155.15, 448038.62,   1917.31
   6, 653134.66, 173860.64,   3357.02
   7, 913160.51, 499625.90,   1258.53
   8, 784513.19, 316141.79,   3049.66
   9, 968901.00, 908588.49,   3255.37
  10, 157830.96, 671216.95,   1561.59
  11, 705929.62, 515910.27,   1790.72
  12, 882701.14, 380277.17,   2766.56
  13, 460241.43, 688297.62,   3712.18
  14, 637402.73, 329541.84,   1833.45
  15, 241252.42, 388173.34,   4652.32
  16, 567461.00, 690769.49,   1921.71
  17, 430741.97, 408487.89,   3009.44
  18, 344866.02, 198118.14,   2092.13
  19, 483384.08, 878235.67,   2515.53
  20, 792503.02, 902373.43,   1223.69
  21, 520437.10, 375943.61,    944.83
  22, 576868.35,  28896.56,    112.99
  23, 138688.39, 508685.87,     77.43
  24,  19656.15, 591916.68,    644.41
