particle_id,x,y,mass
   0, 772606.19, 922769.85,   2758.76
   1, 612784.52, 960378.08,   4139.68
   2, 425904.89, 638765.24,    378.32
   3, 394383.86, 459836.81,  10777.73
   4, 223545.69, 585953.97,   6665.34
   5, 432870.30, 379080.93,   1917.31
   6, 644913.54, 162397.40,   3357.02
   7, 924989.85, 532621.86,   1258.53
   8, 777151.86, 350111.19,   3049.66
   9, 920253.78, 879587.16,   3255.37
  10, 314620.56, 622415.20,   1561.59
  11, 624526.67, 467702.15,   1790.72
  12, 833955.65, 343403.13,   2766.56
  13, 460103.29, 669796.51,   3712.18
  14, 617219.24, 270642.45,   1833.45
  15, 270355.00, 474674.62,   4652.32
  16, 704779.94, 638709.11,   1921.71
  17, 359280.42, 324428.96,   3009.44
  18, 409971.15, 194505.73,   2092.13
  19, 437847.35, 903567.19,   2515.53
  20, 451072.04, 404450.66,    944.83
  21, 650629.03,  23858.96,    112.99
  22,  63524.80, 729593.14,     77.43
  23,  46334.97, 586460.82,    644.41
