particle_id,x,y,mass
   0, 778016.34, 941565.81,   2758.76
   1, 582160.44, 935270.11,   4139.68
   2, 350486.87, 620476.89,    378.32
   3, 404394.03, 511507.66,  10777.73
   4, 259287.34, 562286.53,   6665.34
   5, 337692.75, 357110.65,   1917.31
   6, 637424.76, 158521.31,   3357.02
   7, 929217.67, 555238.76,   1258.53
   8, 784205.15, 367143.46,   3049.66
   9, 881353.71, 858973.25,   3255.37
  10, 415724.15, 559500.75,   1561.59
  11, 561194.24, 431665.32,   1790.72
  12, 774699.86, 324342.18,   2766.56
  13, 454701.35, 645018.80,   3712.18
  14, 602813.09, 226492.03,   1833.45
  15, 308164.74, 543972.37,   4652.32
  16, 798535.83, 599556.27,   1921.71
  17, 359169.13, 231740.54,   3009.44
  18, 457672.46, 198963.90,   2092.13
  19, 408519.93, 919127.03,   2515.53
  20, 418712.80, 426249.41,    944.83
  21, 702012.46,  66207.83,    112.99
  22,  18691.82, 882736.84,     77.43
  23, 100929.89, 581884.14,    644.41
