particle_id,x,y,mass
   0, 778357.81, 942662.50,   2758.76
   1, 580237.70, 933625.28,   4139.68
   2, 345825.48, 618504.48,    378.32
   3, 404765.72, 514936.86,  10777.73
   4, 262457.18, 560266.09,   6665.34
   5, 331780.38, 355934.18,   1917.31
   6, 636857.67, 158494.85,   3357.02
   7, 929362.10, 556659.83,   1258.53
   8, 784898.27, 367214.77,   3049.66
   9, 878757.97, 857711.38,   3255.37
  10, 421855.79, 554163.26,   1561.59
  11, 557036.39, 429354.64,   1790.72
  12, 770431.33, 324204.09,   2766.56
  13, 454048.37, 643065.09,   3712.18
  14, 601954.38, 223497.70,   1833.45
  15, 310535.58, 548847.86,   4652.32
  16, 804404.20, 597033.94,   1921.71
  17, 359354.69, 226099.24,   3009.44
  18, 460711.18, 199396.73,   2092.13
  19, 406774.11, 920067.51,   2515.53
  20, 416035.55, 428550.17,    944.83
  21, 705158.40,  69125.10,    112.99
  22,  15919.22, 892364.37,     77.43
  23, 104558.43, 581572.51,    644.41
