particle_id,x,y,mass
   0, 617434.84, 858616.80,   1535.07
   1, 864796.53, 818180.02,   4139.68
   2, 638241.14, 786256.94,    378.32
   3, 229757.19, 399232.57,   8036.12
   4, 127751.94, 698296.50,   6665.34
   5, 480745.62, 580116.84,   1917.31
   6, 609905.03, 311482.19,   1284.36
   7, 969323.59, 257712.80,   1180.22
   8, 706102.62, 188282.85,   3049.66
   9, 779610.50, 998080.23,   3255.37
  10, 189334.82, 526086.07,   1561.59
  11, 973855.69, 681669.23,   1790.72
  12, 891367.55, 549728.80,   2766.56
  13, 422157.48, 810025.74,   3712.18
  14, 617949.57, 522264.91,   1833.45
  15, 180246.88, 143266.60,   3747.41
  16, 167002.15, 488710.92,   1921.71
  17, 652287.39, 266674.95,   3009.44
  18, 955841.10, 396110.38,     78.31
  19, 360487.17, 314850.81,    874.58
  20, 707896.21, 687967.45,   2515.53
  21, 771156.47, 870386.82,    904.96
  22, 395659.34, 417722.87,   2741.61
  23, 333522.46, 138365.20,   1217.55
  24, 709605.63, 435545.18,    944.83
  25, 714750.27, 889414.14,    318.73
  26, 221654.43, 438034.18,    112.99
  27, 373988.25, 443251.34,     77.43
  28, 612655.26, 261969.57,   2072.66
  29, 440814.83, 177515.34,    904.91
  30, 141133.27, 876606.74,    644.41
