particle_id,x,y,mass
   0, 701030.95, 868588.89,   1535.07
   1, 709820.00, 977241.51,   4139.68
   2, 588821.74, 771683.84,    378.32
   3, 345544.80, 407549.22,  10777.73
   4, 160295.76, 630619.20,   6665.34
   5, 512966.88, 500353.32,   1917.31
   6, 657482.09, 194694.57,   3357.02
   7, 892590.23, 446427.68,   1258.53
   8, 788797.89, 278892.97,   3049.66
   9, 979815.39, 940471.15,   3255.37
  10,   3763.33, 669381.17,   1561.59
  11, 793317.33, 564254.00,   1790.72
  12, 920404.88, 421288.72,   2766.56
  13, 463847.02, 714800.93,   3712.18
  14, 653094.59, 394913.02,   1833.45
  15, 246268.73, 301547.41,   4652.32
  16, 385926.87, 716278.63,   1921.71
  17, 494946.61, 357743.34,   3009.44
  18, 272222.08, 226780.50,   2092.13
  19, 536327.85, 837988.77,   2515.53
  20, 792236.75, 868783.41,   1223.69
  21, 586427.09, 379062.78,    944.83
  22, 491849.22,  99844.87,    112.99
  23, 281826.14, 315141.26,     77.43
  24, 116192.17, 601631.78,    644.41
