particle_id,x,y,mass
   0, 617726.23, 858843.35,   1535.07
   1, 862580.30, 821318.27,   4139.68
   2, 639127.30, 788004.38,    378.32
   3, 231682.26, 398882.91,   8036.12
   4, 128535.27, 697443.18,   6665.34
   5, 481594.91, 578862.18,   1917.31
   6, 611754.08, 308411.09,   1284.36
   7, 968214.37, 260977.94,   1180.22
   8, 709145.77, 189003.35,   3049.66
   9, 783973.23, 998152.66,   3255.37
  10, 184970.03, 529371.22,   1561.59
  11, 977952.71, 679663.55,   1790.72
  12, 892450.03, 547267.32,   2766.56
  13, 422883.88, 808837.06,   3712.18
  14, 618943.78, 520850.62,   1833.45
  15, 181711.76, 144877.27,   3747.41
  16, 167293.76, 492276.76,   1921.71
  17, 648271.31, 264898.48,   3009.44
  18, 955017.93, 395866.86,     78.31
  19, 361239.55, 315626.31,    874.58
  20, 704583.75, 690301.21,   2515.53
  21, 769985.78, 868685.04,    904.96
  22, 394414.46, 417867.21,   2741.61
  23, 333078.68, 140194.88,   1217.55
  24, 708390.79, 434408.40,    944.83
  25, 714900.40, 888927.65,    318.73
  26, 217720.26, 429345.01,    112.99
  27, 377038.02, 445150.19,     77.43
  28, 613675.59, 266903.13,   2072.66
  29, 434267.74, 179009.70,    904.91
  30, 141641.57, 873794.68,    644.41
