particle_id,x,y,mass
   0, 733005.99, 887537.42,   1535.07
   1, 664470.03, 995302.76,   4139.68
   2, 535451.50, 720772.48,    378.32
   3, 364458.15, 410463.27,  10777.73
   4, 186952.67, 610873.19,   6665.34
   5, 503237.95, 457308.68,   1917.31
   6, 654181.60, 176507.67,   3357.02
   7, 910581.55, 493704.54,   1258.53
   8, 785745.77, 310875.66,   3049.66
   9, 976426.96, 913243.74,   3255.37
  10, 132485.42, 673024.77,   1561.59
  11, 718787.09, 523282.59,   1790.72
  12, 888871.14, 385808.11,   2766.56
  13, 460791.24, 690382.54,   3712.18
  14, 640401.21, 338992.94,   1833.45
  15, 239577.63, 374800.09,   4652.32
  16, 543474.45, 699117.65,   1921.71
  17, 443371.93, 399917.66,   3009.44
  18, 334358.22, 200314.09,   2092.13
  19, 490985.11, 873367.65,   2515.53
  20, 793929.73, 897417.57,   1223.69
  21, 532022.57, 375578.67,    944.83
  22, 564737.33,  38268.43,    112.99
  23, 153969.36, 473036.63,     77.43
  24,  31099.03, 592705.45,    644.41
