particle_id,x,y,mass
   0, 617267.38, 845272.35,   1535.07
   1, 935352.60, 687450.14,   2465.58
   2, 613049.90, 747425.98,    378.32
   3, 197074.91, 396875.28,   5632.21
   4, 111076.43, 716601.58,   6434.62
   5, 415740.07, 622703.38,    822.87
   6, 576927.31, 359410.96,   1284.36
   7, 999481.52, 146703.54,   1180.22
   8, 625275.75, 138788.99,   2675.98
   9, 628534.80, 974295.10,   3255.37
  10, 192007.99, 363507.10,     96.17
  11, 872054.87, 783985.11,    516.86
  12, 831801.41, 648694.48,   2766.56
  13, 365666.69, 875691.13,   1330.21
  14, 588314.72, 562237.11,   1833.45
  15,  85798.50,  87894.13,   1800.60
  16, 875128.28, 704353.46,   1674.10
  17, 113661.21, 353872.04,   1921.71
  18, 733467.94, 292889.55,   3009.44
  19, 240058.09, 507815.33,   2403.91
  20, 978544.39, 398603.09,     78.31
  21, 324855.30, 326495.16,    874.58
  22, 849719.74, 618984.72,   2515.53
  23, 804810.87, 925729.46,    904.96
  24, 487432.64, 617576.99,   1094.44
  25, 420565.88, 412142.66,   2741.61
  26, 337865.76,  95630.32,   1217.55
  27, 417351.34, 785020.76,   1503.92
  28, 733210.81, 468583.97,    944.83
  29, 427159.78, 867533.71,    878.05
  30, 720928.49, 919697.61,    318.73
  31, 230989.18, 330942.77,   1465.42
  32, 890732.08, 772155.08,   1273.86
  33, 613674.50, 140383.45,    373.68
  34, 285611.92, 582028.03,    112.99
  35, 373595.04, 340719.47,     77.43
  36, 189272.62, 123555.15,   1946.81
  37, 611670.77, 209154.87,   2072.66
  38,  77444.90, 790444.77,    230.72
  39, 619464.93, 222757.38,    904.91
  40, 129901.05, 945182.98,    644.41
