particle_id,x,y,mass
   0, 615197.88, 850636.53,   1535.07
   1, 918182.66, 757007.49,   2465.58
   2, 622536.69, 758765.22,    378.32
   3, 186353.50, 405599.41,   5632.21
   4, 115653.15, 712120.87,   6665.34
   5, 440393.10, 606555.92,    822.87
   6, 586420.16, 346057.05,   1284.36
   7, 989195.73, 191656.09,   1180.22
   8, 621433.22, 185536.65,   2675.98
   9, 690411.17, 988523.47,   3255.37
  10, 253241.64, 420237.67,   1561.59
  11, 881658.97, 733225.59,   1790.72
  12, 866976.77, 605941.66,   2766.56
  13, 393721.24, 850067.44,   1330.21
  14, 599760.88, 548288.50,   1833.45
  15, 115179.14, 101533.41,   1800.60
  16, 896608.64, 735413.75,   1674.10
  17, 173098.44, 374005.73,   1921.71
  18, 708195.91, 287489.18,   3009.44
  19, 225915.68, 472440.82,   2403.91
  20, 970464.12, 398591.83,     78.31
  21, 341269.05, 313343.85,    874.58
  22, 778861.04, 642269.69,   2515.53
  23, 794738.17, 904775.53,    904.96
  24, 486789.15, 603328.65,   1094.44
  25, 413508.21, 414997.45,   2741.61
  26, 338982.81, 109049.72,   1217.55
  27, 421881.37, 795490.10,   1503.92
  28, 727234.39, 457028.05,    944.83
  29, 415642.29, 852577.48,    878.05
  30, 718563.70, 902407.75,    318.73
  31, 655950.54, 128878.29,    373.68
  32, 270665.04, 537280.52,    112.99
  33, 361488.48, 378272.84,     77.43
  34, 188527.62, 135447.09,   1946.81
  35, 639096.28, 200325.95,   2072.66
  36, 577947.02, 156562.15,    904.91
  37, 133395.53, 922855.72,    644.41
