particle_id,x,y,mass
   0, 749358.85, 900190.74,   1535.07
   1, 642645.01, 981739.09,   4139.68
   2, 501014.19, 678318.86,    378.32
   3, 376506.96, 411201.13,  10777.73
   4, 200558.50, 600290.64,   6665.34
   5, 487639.96, 428026.64,   1917.31
   6, 650782.92, 169359.00,   3357.02
   7, 917675.79, 510489.59,   1258.53
   8, 781709.19, 326578.94,   3049.66
   9, 953853.83, 899394.83,   3255.37
  10, 209515.71, 662867.56,   1561.59
  11, 680461.32, 500916.79,   1790.72
  12, 869596.07, 369101.35,   2766.56
  13, 459568.73, 683819.08,   3712.18
  14, 631106.00, 310872.55,   1833.45
  15, 247033.50, 415166.58,   4652.32
  16, 612476.43, 674420.68,   1921.71
  17, 393532.31, 424366.26,   3009.44
  18, 365569.20, 195260.25,   2092.13
  19, 468485.90, 886981.25,   2515.53
  20, 787617.36, 911818.09,   1223.69
  21, 494917.22, 378578.09,    944.83
  22, 600574.97,  11393.47,    112.99
  23, 111156.71, 579549.56,     77.43
  24,    579.79, 590304.56,    644.41
