particle_id,x,y,mass
   0, 615618.41, 855785.76,   1535.07
   1, 883114.96, 790999.17,   4139.68
   2, 630944.66, 773168.02,    378.32
   3, 213464.43, 404231.48,   8036.12
   4, 121890.47, 704759.55,   6665.34
   5, 473623.59, 590775.12,   1917.31
   6, 597651.18, 330068.93,   1284.36
   7, 978248.17, 229823.28,   1180.22
   8, 677178.81, 188005.30,   2675.98
   9, 742213.92, 995868.64,   3255.37
  10, 225306.99, 491751.23,   1561.59
  11, 936929.48, 699256.97,   1790.72
  12, 881803.29, 571672.31,   2766.56
  13, 415976.43, 819274.46,   3712.18
  14, 609804.69, 533875.45,   1833.45
  15, 150261.48, 120019.08,   1800.60
  16, 172696.25, 457232.86,   1921.71
  17, 679996.76, 279139.25,   3009.44
  18, 962459.24, 397644.33,     78.31
  19, 352994.29, 311083.69,    874.58
  20, 736580.88, 668455.47,   2515.53
  21, 781834.59, 884958.77,    904.96
  22, 404472.82, 416598.62,   2741.61
  23, 336752.86, 124364.88,   1217.55
  24, 718519.50, 444992.82,    944.83
  25, 714666.19, 893700.37,    318.73
  26, 681027.42, 166413.54,    373.68
  27, 253235.45, 490015.77,    112.99
  28, 359000.23, 417117.40,     77.43
  29, 182466.37, 145233.76,   1946.81
  30, 613998.95, 224155.60,   2072.66
  31, 496607.31, 166249.21,    904.91
  32, 137335.57, 898396.49,    644.41
