particle_id,x,y,mass
   0, 718038.06, 877200.46,   1535.07
   1, 686416.04, 992403.77,   4139.68
   2, 564145.35, 746660.74,    378.32
   3, 355034.57, 409687.66,  10777.73
   4, 173944.94, 621193.71,   6665.34
   5, 510285.80, 480560.06,   1917.31
   6, 656414.47, 184843.41,   3357.02
   7, 902054.30, 474251.64,   1258.53
   8, 788185.97, 295453.40,   3049.66
   9, 997740.06, 926616.48,   3255.37
  10,  63508.43, 673308.64,   1561.59
  11, 755388.04, 543753.84,   1790.72
  12, 905399.98, 401991.86,   2766.56
  13, 463270.26, 696446.16,   3712.18
  14, 647646.95, 366243.51,   1833.45
  15, 239583.22, 338030.75,   4652.32
  16, 466735.85, 721836.80,   1921.71
  17, 471783.58, 377671.98,   3009.44
  18, 304096.75, 209981.44,   2092.13
  19, 512982.64, 857547.74,   2515.53
  20, 795080.48, 883166.63,   1223.69
  21, 561054.68, 376570.14,    944.83
  22, 529427.87,  66998.07,    112.99
  23, 203253.76, 368812.99,     77.43
  24,  68138.24, 595480.98,    644.41
