particle_id,x,y,mass
   0, 627898.88, 842066.93,    921.28
   1, 949134.06, 674137.85,   2465.58
   2, 582697.47, 739929.41,    378.32
   3, 216723.48, 436572.72,   1144.66
   4, 618327.75, 856199.53,    575.79
   5,  47068.11, 790047.65,   1407.57
   6, 377653.44, 663371.74,    822.87
   7, 568543.22, 387762.68,   1284.36
   8, 945973.78,  36884.44,   1180.22
   9, 658134.83, 120888.64,   1674.23
  10, 434632.28, 969171.76,     17.82
  11, 291269.96, 222001.77,     96.17
  12, 829478.61, 832317.54,    516.86
  13, 754063.01, 672099.49,   1372.05
  14, 325012.19, 912662.42,   1330.21
  15, 558459.38, 573724.77,    893.55
  16,  40739.99,  30668.51,    661.95
  17, 782596.24, 609429.84,     93.47
  18,  39574.08, 354451.19,   1921.71
  19, 522460.78, 966561.64,   1256.22
  20, 814207.33, 303665.07,    279.95
  21, 267528.18, 520077.33,    469.21
  22, 832176.05, 602282.93,   1065.40
  23, 788509.35, 359717.20,    300.54
  24, 196837.46, 679210.43,    892.00
  25, 667630.29, 147386.25,    473.39
  26, 306358.04, 554143.47,    989.56
  27, 995371.45, 389572.89,     78.31
  28, 270576.80, 451894.24,    447.82
  29, 605508.07,  28673.45,     95.24
  30, 980976.32, 525339.40,    890.20
  31, 978853.37, 591953.36,   1027.33
  32, 801614.25, 971490.20,    566.19
  33, 261727.41, 298244.16,    903.81
  34, 479253.78, 645490.05,   1094.44
  35, 458395.79, 498246.43,    158.14
  36,  51416.14, 581006.29,     28.44
  37, 744740.47, 286148.31,   1305.75
  38, 294433.29, 104262.40,    536.23
  39, 213667.90, 379338.28,   1440.49
  40, 362704.52,  43005.83,    681.33
  41, 435165.19, 760235.51,    248.57
  42,  39332.11, 691184.97,    954.83
  43, 747480.22, 487309.49,    882.06
  44, 133294.16, 638649.76,    693.55
  45, 402660.92, 867970.40,    878.05
  46, 286686.71, 443962.73,    426.76
  47, 187303.84, 263823.01,   1466.33
  48, 546440.31, 623149.71,    939.89
  49, 627467.30, 939120.21,     37.99
  50, 466626.21, 921781.40,   1338.15
  51, 793503.49, 245258.65,    390.38
  52, 164532.68, 282398.49,    676.92
  53, 219831.93, 774668.85,    434.13
  54, 703092.08, 971242.16,    318.73
  55, 104527.03, 238081.88,    655.07
  56, 390389.43, 795418.88,   1255.35
  57, 766577.39, 529594.83,     62.77
  58, 958619.57, 903134.34,     88.74
  59, 160361.49, 762931.96,    694.15
  60, 457472.54, 429761.83,    600.56
  61, 735293.17, 167778.24,    152.93
  62, 835753.86, 977739.19,    338.77
  63, 296084.14, 669546.04,    112.99
  64, 381074.96, 268977.98,     77.43
  65,  25977.06,  93001.91,   1138.65
  66, 761998.77, 178272.65,    220.75
  67, 178174.93,  90714.76,   1946.81
  68, 833588.63, 362718.09,    452.36
  69,  30363.77, 643613.63,     10.05
  70, 948174.63, 827796.12,   1185.12
  71, 234044.61, 573092.38,    945.15
  72,  85801.06, 247577.01,    810.35
  73, 990519.09, 494045.57,    598.00
  74, 403860.43, 403125.81,   1205.65
  75, 629706.32, 282780.93,    853.03
  76,  17044.70, 831991.87,     53.68
  77, 811116.57, 227970.84,    280.47
  78,  81301.71, 702030.65,    742.99
  79,  37024.74, 887699.82,    230.72
  80, 594504.59, 228208.43,    574.17
  81, 409532.85, 350691.32,    777.26
  82, 526562.48, 263807.95,    101.56
  83, 829447.91, 575686.96,    515.24
  84,  49383.76, 697134.00,    523.23
  85, 868939.37, 655610.17,    430.89
  86, 493435.00, 891766.44,    643.19
  87, 487282.07, 243081.56,    803.35
  88, 572909.83, 213033.28,    645.47
  89, 613482.02,  94263.15,    433.11
  90, 128160.23, 983666.95,    644.41
  91, 732768.15, 675537.03,    963.63
