particle_id,x,y,mass
   0, 622787.03, 845463.59,   1497.08
   1, 936961.09, 673419.74,   2465.58
   2, 589208.16, 738839.17,    378.32
   3, 234528.80, 409597.02,   2585.15
   4,  53142.00, 774535.11,   1407.57
   5, 383211.90, 654801.25,    822.87
   6, 566727.44, 381765.55,   1284.36
   7, 963520.49,  19549.65,   1180.22
   8, 644412.88, 113391.02,   2580.74
   9, 470211.07, 922931.95,     17.82
  10, 283769.51, 240471.98,     96.17
  11, 834678.32, 827174.95,    516.86
  12, 753748.54, 669368.96,   2335.67
  13, 332620.98, 908669.98,   1330.21
  14, 560656.93, 588772.19,   1833.45
  15,  41426.69,  56209.33,    661.95
  16, 824144.99, 627288.32,     93.47
  17,  50348.96, 352207.20,   1921.71
  18, 521846.02, 954890.87,   1256.22
  19, 806067.31, 318835.67,    279.95
  20, 275714.31, 539707.34,   1458.76
  21, 836763.98, 613163.16,   1580.64
  22, 799524.09, 342708.11,    300.54
  23, 192145.60, 673802.84,    892.00
  24, 993063.70, 393704.11,     78.31
  25, 234674.81, 430485.44,    874.58
  26, 613775.98,  53812.89,     95.24
  27, 976597.86, 544833.35,   1488.20
  28, 965539.23, 597461.42,   1027.33
  29, 812489.68, 965352.41,    904.96
  30, 244443.51, 302850.45,    903.81
  31, 480226.95, 641939.85,   1094.44
  32, 453131.85, 473097.76,    158.14
  33,  60229.14, 595934.70,     28.44
  34, 740927.97, 290294.85,   1305.75
  35, 301467.08, 102940.46,    536.23
  36, 359583.26,  50884.28,    681.33
  37, 405726.69, 778300.26,    248.57
  38,  60172.89, 704898.84,   2231.10
  39, 744272.84, 486337.82,    882.06
  40, 135907.85, 658110.76,    693.55
  41, 409716.86, 869599.77,    878.05
  42, 193923.30, 308001.83,   2143.25
  43, 626802.80, 923498.26,     37.99
  44, 485506.20, 917723.13,   1981.34
  45, 785379.18, 253694.62,    670.85
  46, 197271.82, 759318.42,    434.13
  47, 707260.75, 962948.72,    318.73
  48, 126251.95, 248505.78,   1465.42
  49, 401215.57, 784372.28,   1255.35
  50, 762422.29, 505881.37,     62.77
  51, 949977.67, 878590.91,     88.74
  52, 164223.52, 751001.58,    694.15
  53, 428324.11, 410088.77,    600.56
  54, 732265.93, 172541.40,    373.68
  55, 297073.48, 655789.20,    112.99
  56, 382627.52, 282360.56,     77.43
  57,  38338.74,  81188.19,   1138.65
  58, 181428.52,  97751.98,   1946.81
  59, 812683.51, 352465.41,    452.36
  60, 940202.21, 820118.27,   1185.12
  61, 247961.26, 560543.91,    945.15
  62, 417415.66, 406831.65,   1205.65
  63, 625579.36, 267633.43,    853.03
  64,  51384.75, 790793.44,     53.68
  65,  42781.41, 874699.31,    230.72
  66, 595512.72, 219979.88,   1219.63
  67, 406498.89, 369564.62,    777.26
  68, 508356.40, 243828.79,    904.91
  69, 878728.74, 645983.34,    430.89
  70, 127374.09, 977887.24,    644.41
