particle_id,x,y,mass
   0, 616397.52, 857414.97,   1535.07
   1, 873918.84, 804912.38,   4139.68
   2, 634538.26, 779437.10,    378.32
   3, 221717.69, 401187.92,   8036.12
   4, 124675.09, 701660.34,   6665.34
   5, 477193.84, 585391.42,   1917.31
   6, 603195.99, 321881.27,   1284.36
   7, 973849.96, 243936.85,   1180.22
   8, 692713.25, 186132.47,   3049.66
   9, 761165.89, 997381.01,   3255.37
  10, 207646.26, 510995.05,   1561.59
  11, 956084.34, 690207.92,   1790.72
  12, 886716.08, 560331.75,   2766.56
  13, 419097.18, 814794.00,   3712.18
  14, 613837.40, 528098.35,   1833.45
  15, 169036.78, 131904.34,   1800.60
  16, 167794.01, 473849.13,   1921.71
  17, 667056.53, 273593.99,   3009.44
  18, 959200.99, 396980.44,     78.31
  19, 356988.97, 312349.85,    874.58
  20, 721930.73, 678264.20,   2515.53
  21, 776360.65, 877566.76,    904.96
  22, 400383.23, 417144.39,   2741.61
  23, 335201.32, 131102.77,   1217.55
  24, 714321.92, 440268.22,    944.83
  25, 714308.81, 891491.51,    318.73
  26, 238581.72, 466808.10,    112.99
  27, 364161.23, 431739.96,     77.43
  28, 175983.05, 145849.54,   1946.81
  29, 611703.59, 242520.96,   2072.66
  30, 468281.67, 171584.74,    904.91
  31, 139136.64, 887850.60,    644.41
