particle_id,x,y,mass
   0, 615211.19, 850538.13,   1535.07
   1, 918826.51, 755961.92,   2465.58
   2, 622383.16, 758537.32,    378.32
   3, 186497.62, 405552.97,   5632.21
   4, 115549.78, 712245.33,   6665.34
   5, 439898.82, 606832.20,    822.87
   6, 586248.38, 346303.67,   1284.36
   7, 989390.23, 190939.04,   1180.22
   8, 620969.18, 184691.22,   2675.98
   9, 689428.26, 988345.59,   3255.37
  10, 253228.94, 418822.42,   1561.59
  11, 881093.79, 734438.90,   1790.72
  12, 866646.99, 606654.89,   2766.56
  13, 393029.55, 850563.33,   1330.21
  14, 599576.06, 548536.11,   1833.45
  15, 114630.81, 101263.96,   1800.60
  16, 896443.67, 734386.41,   1674.10
  17, 171691.56, 373166.99,   1921.71
  18, 708657.71, 287598.75,   3009.44
  19, 226216.83, 473226.43,   2403.91
  20, 970604.15, 398600.18,     78.31
  21, 341039.25, 313461.26,    874.58
  22, 779716.50, 641773.20,   2515.53
  23, 794940.75, 905136.41,    904.96
  24, 486863.32, 603571.22,   1094.44
  25, 413652.32, 414961.58,   2741.61
  26, 338994.68, 108793.42,   1217.55
  27, 421839.49, 795274.57,   1503.92
  28, 727363.51, 457235.39,    944.83
  29, 416125.69, 852943.99,    878.05
  30, 718648.54, 902626.49,    318.73
  31, 655354.80, 128474.66,    373.68
  32, 270934.20, 538056.80,    112.99
  33, 361670.95, 377609.67,     77.43
  34, 188571.93, 135244.78,   1946.81
  35, 638817.82, 200995.49,   2072.66
  36, 579621.70, 156487.69,    904.91
  37, 133330.54, 923264.75,    644.41
